index,w_m_exceso,m_x_infl,infl_prev_c,w_PIB_crec_real,w_r_fisher,w_deficit_rez,poca_prof_c,def_x_poca_prof,w_depreciacion,const
75,-0.0058648001114294,0.02671001205606099,-4.554291970498392,5.29366572819954,22.430974234758846,6.796,0.23303306361332865,1.5836927003161816,15.855091832243383,1.0
76,33.55308642676638,109.98041713565391,3.2778032916792714,3.59386960240222,-17.378898915422013,-2.977,0.23726168178744267,-0.7063280266812167,2.2077294557736327,1.0
77,-3.604935393429321,-24.094074184740197,6.683635503886206,8.50312283866612,-20.08659273430089,-7.195,0.22610897008064168,-1.626854039730217,1.6322025888300118,1.0
78,9.26353434957428,127.94316488970449,13.811484910787243,4.88306129688392,-3.7037763411715274,-3.685,0.2147766291511296,-0.7914518784219126,1.1001849292848087,1.0
79,11.53347368404695,61.50095228657932,5.332387619841468,4.65572356315585,0.2842646593308018,0.27,0.22831219941894365,0.06164429384311479,1.848496871378913,1.0
80,11.013135716608812,-35.11716148755204,-3.1886614667421345,0.763177710914789,-0.7370281861932226,5.069,0.19262198723768276,0.9764008533078139,22.13402834371776,1.0
81,13.701319163850783,-89.67787356765456,-6.545199954487478,-0.233076954805284,8.76074961396689,2.575,0.2313923756704067,0.5958353673512973,36.31140901807848,1.0
82,0.7901376593368601,-0.5269043667301825,-0.6668513524243336,-0.164688656961076,-12.018312580486413,3.983,0.2675194121613297,1.0655298186385762,1.380646344346892,1.0
83,20.93475737854516,123.12203003623416,5.8812255527936,-0.506697543616156,-13.618245655893746,5.747,0.2830953061085678,1.6269487242059393,52.39990288905598,1.0
84,31.16935219888517,469.85353405600546,15.074215564634372,-1.05523414494337,-14.609200044999959,-2.03,0.28003139543013966,-0.5684637327231835,44.2821878696535,1.0
85,29.57425670595357,439.7095470981911,14.867983039102839,-5.27349128300007,-11.682448750625907,-0.693,0.3015200632449908,-0.2089534038287786,58.50270797330377,1.0
86,-10.41293099689274,-128.802633314633,12.369488797445044,1.09058369944815,-7.902033753230809,1.659,0.3256873769464569,0.540315358354172,9.197123682385744,1.0
87,-4.97066031962179,-79.67361269566432,16.028778386072972,3.55749206675667,-21.014758454206472,-3.399,0.3431657852003659,-1.1664205038960436,-14.901493798407714,1.0
88,36.44474154947369,557.6561063209134,15.301414761410669,1.32016587081031,-9.477033213180587,-0.584,0.3385177298509755,-0.1976943542329697,48.73394680725767,1.0
89,0.0107233807368896,0.17517623906974977,16.33591526477507,4.95267860425956,-10.000477498422333,1.875,0.34246340080435966,0.6421188765081743,26.98109364367751,1.0
93,12.3293313609689,161.1605339007339,13.071311751010406,8.3100252038309,8.694940746873513,11.762,0.36671255277434645,4.313273045731863,1.1417332747681197,1.0
94,10.0203801977456,45.26542500652173,4.517336080392001,12.2507281968475,4.7199216030274105,9.809,0.36435031062683076,3.5739121969385828,-8.592221730471373,1.0
95,4.56640366797636,-0.9092079090188532,-0.19910808923771217,7.46285871776054,5.367922135991665,8.737,0.35722947917185555,3.121113959524502,4.371274481976095,1.0
96,11.0427251963817,-27.362727554856342,-2.4778962681985526,8.8637306604876,1.7045258734371016,7.681,0.34460361935045325,2.6469004002308316,-0.156276003718625,1.0
97,-0.8880188324637,3.410850168119016,-3.840966028452379,4.62839587394552,4.599185222100788,6.757,0.3421562860622288,2.31195002492248,-2.3210240280910237,1.0
98,3.34003859151128,-11.583358232185182,-3.4680312561730062,5.33326426009945,4.303608221902766,6.139,0.33047229431717606,2.028769414813144,-13.050785956346544,1.0
99,8.19495689756845,-31.103070247750157,-3.7953915605070287,5.26626173860785,1.5906634111397588,4.947,0.31108680012866674,1.5389464002365143,-14.901493798407714,1.0
100,8.99439269500721,-36.147725040510004,-4.018917815382423,5.13082193056189,1.932370379639381,5.102,0.25457283333647773,1.2988305956827095,-2.8310909377919917,1.0
101,10.027257610514702,-42.83955230486099,-4.27230993446692,6.0189812403864,2.0202106992784907,3.417,0.18757829471086163,0.6409550330270142,-1.7691728120782235,1.0
102,7.174941523487711,-36.041295482283175,-5.023218010111899,6.50009261158209,2.896564176934402,3.225,0.1171398933536757,0.3777761560656041,-7.823872620672545,1.0
103,0.76047112035201,-3.299291994956568,-4.338484271998887,6.90706230713707,1.5722124801975434,3.142,0.061265727464902775,0.19249691569472452,-7.224861106183244,1.0
104,4.146320929486301,-17.498191283087035,-4.220172914896613,2.69075152362146,3.163130577500395,4.827,0.045365712103711764,0.2189802923246167,13.21123788435077,1.0
105,9.51264542860423,-40.50784699860092,-4.258315660204792,2.97315442681247,3.75079509346965,6.509,0.0358093662510387,0.2330831649280109,9.432221719301715,1.0
106,6.70427195588101,-30.833105057954832,-4.599023616711719,2.46351683915714,1.665563550043081,3.479,0.01389509015894963,0.04834101866298576,-2.925659856964802,1.0
107,3.992742520861162,-20.763483118210253,-5.200306057734959,0.984129880204108,3.667952520189499,3.475,0.01302176388328169,0.04525062949440387,7.223621722073781,1.0
108,0.5688774675245101,-3.4027440747555646,-5.981506157314901,1.7072283175406,3.9285575464472533,3.4,0.02641070697252368,0.0897964037065805,-2.3247394489335216,1.0
109,1.7728977306763605,-12.83542415012331,-7.239799525958328,2.24022695382642,1.5561165778786634,5.154,0.03241416254482876,0.16706259375604743,-0.1790178465812197,1.0
110,-0.4629834259238199,3.390700763720454,-7.323589946993838,2.2277040745779,-0.04937452353435123,5.393,0.05346365454286661,0.28832948894967964,19.41758311212267,1.0
111,-0.0213530833900801,0.15250324711369298,-7.141977780339709,3.90893551362245,0.05880333016807793,4.267,0.06238086813351662,0.2661791643257154,-1.444222448628818,1.0
112,-3.008533285334035,22.707168064785844,-7.547587449166176,3.28317593330073,1.6451503501814457,1.48,0.08475510549569965,0.12543755613363547,-4.061864389713432,1.0
113,-3.892425966441315,27.715517880593836,-7.1203712336584255,3.67141928098908,-1.9210525087855812,1.389,0.10353834922534866,0.14381476707400928,-9.328995242093196,1.0
114,2.25106072717726,-15.516863809713849,-6.893134255498906,2.06257790176122,-0.9470242427517261,1.601,0.09474505309024173,0.151686829997477,1.723938358013677,1.0
115,13.80395096036836,-86.571500026902,-6.271501563244603,-3.31375636888916,-0.5798308772962946,1.921,0.05549110116984368,0.10659840534726972,-1.0931490430201585,1.0
116,-0.3682817412251697,2.6391694276012427,-7.1661696255194975,8.96957619074095,0.43708884422573036,6.665,0.06844802850649268,0.45620610999577366,-4.721583064887258,1.0
117,0.0384576170776505,-0.2500711594994383,-6.502513117089781,4.8268006234359,-2.62307788009315,4.571,0.09202873310937865,0.42066333904296976,9.19790056671852,1.0
118,-1.66884417951063,5.922484501300912,-3.5488540955558925,4.01541716935742,-7.7498499488130035,3.639,0.10605024188216772,0.3859168302092083,-10.96645779579828,1.0
119,1.0782302319104398,-1.780416974255714,-1.65124007986784,4.04592845095348,-3.6598859222206737,1.316,0.08972597914620073,0.11807938855640017,-7.473462831404132,1.0
195,23.65264608312,232.54686702587884,9.831748473666071,10.1253981561002,-5.383024647799218,1.83,0.2795621335031996,0.5115987043108553,5.018408699594223,1.0
196,19.69658669187011,232.8822294705127,11.823481556153904,6.00395169280579,-8.465402963255874,1.393,0.2661011379707816,0.3706788851932988,5.488404067576891,1.0
197,35.9282538729459,431.1720031166227,12.000917290369536,-1.0264204544321,-9.441915021091907,2.746,0.2541444573705567,0.6978806799395486,10.38394867279453,1.0
198,24.62104826308954,352.4091327105077,14.313327724507133,2.40532378079436,-6.099360959170131,3.018,0.24886759202591868,0.7510823927342225,20.33131253923335,1.0
199,32.35884250851464,495.884778895154,15.324552439249672,-2.51261532081394,-2.848849506459572,3.254,0.26795274667586577,0.8719182376832673,47.91636461024697,1.0
200,36.71906806806186,765.6312070462253,20.851052255113444,2.73115982828944,-13.625191190779407,4.252,0.2621368927878347,1.114606068133873,14.338946841463262,1.0
201,43.66438873510231,972.5262717396809,22.2727558981687,-2.08032784377811,-1.8170561053142076,6.001,0.26955687948800366,1.6176108338075101,59.838389988164906,1.0
202,27.30092620887832,764.3244587307374,27.9962830888198,2.81850297775918,-15.674415113211682,6.655,0.2473094557796437,1.645844428213529,12.227337235953572,1.0
