freq,indic_bt,nace_r2,s_adj,unit,geo,time,valor
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2004-10,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2004-11,0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2004-12,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-01,-1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-02,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-03,-0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-04,1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-05,-0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-06,0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-07,-0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-08,2.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-09,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-10,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-11,1.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2005-12,-2.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-01,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-02,-0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-03,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-04,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-05,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-06,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-07,-1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-08,0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-09,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-10,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-11,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2006-12,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-01,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-02,0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-03,0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-04,-1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-05,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-06,-1.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-07,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-08,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-09,-1.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-10,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-11,-0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2007-12,0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-01,1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-02,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-03,-2.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-04,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-05,-1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-06,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-07,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-08,1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-09,-1.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-10,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-11,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2008-12,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-01,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-02,-1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-03,-2.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-04,1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-05,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-06,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-07,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-08,-1.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-09,2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-10,-1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-11,0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2009-12,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-01,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-02,-1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-03,1.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-04,-3.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-05,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-06,1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-07,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-08,-2.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-09,1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-10,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-11,1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2010-12,-1.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-01,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-02,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-03,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-04,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-05,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-06,-0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-07,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-08,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-09,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-10,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-11,-0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2011-12,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-01,-2.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-02,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-03,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-04,-2.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-05,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-06,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-07,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-08,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-09,-2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-10,0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-11,-1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2012-12,2.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-01,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-02,-1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-03,-0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-04,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-05,2.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-06,-1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-07,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-08,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-09,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-10,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-11,0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2013-12,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-01,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-02,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-03,-1.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-04,3.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-05,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-06,-3.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-07,1.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-08,0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-09,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-10,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-11,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2014-12,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-01,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-02,4.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-03,0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-04,-1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-05,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-06,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-07,1.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-08,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-09,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-10,-1.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-11,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2015-12,1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-01,2.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-02,-2.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-03,-3.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-04,3.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-05,-1.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-06,1.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-07,1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-08,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-09,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-10,-3.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-11,5.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2016-12,-1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-01,-2.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-02,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-03,1.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-04,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-05,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-06,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-07,1.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-08,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-09,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-10,0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-11,-0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2017-12,3.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-01,-1.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-02,-1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-03,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-04,-1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-05,3.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-06,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-07,-2.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-08,2.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-09,-1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-10,-0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-11,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2018-12,-0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-01,2.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-02,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-03,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-04,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-05,2.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-06,-2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-07,-2.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-08,0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-09,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-10,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-11,-1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2019-12,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-01,2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-02,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-03,-2.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-04,-12.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-05,5.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-06,5.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-07,2.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-08,-1.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-09,2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-10,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-11,-2.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2020-12,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-01,0.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-02,-0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-03,5.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-04,0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-05,0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-06,5.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-07,0.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-08,-0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-09,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-10,-7.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-11,2.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2021-12,0.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-01,4.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-02,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-03,-3.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-04,3.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-05,5.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-06,-4.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-07,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-08,3.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-09,3.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-10,1.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-11,1.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2022-12,-3.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-01,-0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-02,0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-03,-0.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-04,-4.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-05,-1.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-06,0.7
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-07,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-08,0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-09,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-10,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-11,4.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2023-12,-3.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-01,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-02,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-03,-3.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-04,4.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-05,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-06,-0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-07,0.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-08,-0.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-09,2.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-10,-1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-11,-1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2024-12,4.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-01,1.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-02,1.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-03,3.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-04,-5.9
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-05,5.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-06,-4.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-07,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-08,0.5
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-09,-2.4
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-10,0.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-11,-2.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2025-12,0.2
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-01,-5.0
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-02,1.6
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-03,-4.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-04,3.1
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-05,3.3
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-06,1.8
M,PRD,MIG_NDCOG,SCA,PCH_PRE,EA20,2026-07,-1.6
