freq,indic_bt,nace_r2,s_adj,unit,geo,time,valor
M,PRD,C28,SCA,PCH_PRE,EA20,2008-10,-0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2008-11,-3.3
M,PRD,C28,SCA,PCH_PRE,EA20,2008-12,-2.2
M,PRD,C28,SCA,PCH_PRE,EA20,2009-01,-12.6
M,PRD,C28,SCA,PCH_PRE,EA20,2009-02,-3.1
M,PRD,C28,SCA,PCH_PRE,EA20,2009-03,-1.6
M,PRD,C28,SCA,PCH_PRE,EA20,2009-04,-6.9
M,PRD,C28,SCA,PCH_PRE,EA20,2009-05,0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2009-06,-2.0
M,PRD,C28,SCA,PCH_PRE,EA20,2009-07,-2.3
M,PRD,C28,SCA,PCH_PRE,EA20,2009-08,-1.3
M,PRD,C28,SCA,PCH_PRE,EA20,2009-09,9.3
M,PRD,C28,SCA,PCH_PRE,EA20,2009-10,-5.0
M,PRD,C28,SCA,PCH_PRE,EA20,2009-11,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2009-12,1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2010-01,2.1
M,PRD,C28,SCA,PCH_PRE,EA20,2010-02,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2010-03,3.3
M,PRD,C28,SCA,PCH_PRE,EA20,2010-04,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2010-05,2.4
M,PRD,C28,SCA,PCH_PRE,EA20,2010-06,3.1
M,PRD,C28,SCA,PCH_PRE,EA20,2010-07,-1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2010-08,3.6
M,PRD,C28,SCA,PCH_PRE,EA20,2010-09,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2010-10,2.6
M,PRD,C28,SCA,PCH_PRE,EA20,2010-11,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2010-12,1.5
M,PRD,C28,SCA,PCH_PRE,EA20,2011-01,-0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2011-02,0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2011-03,1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2011-04,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2011-05,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2011-06,-0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2011-07,2.9
M,PRD,C28,SCA,PCH_PRE,EA20,2011-08,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2011-09,-2.3
M,PRD,C28,SCA,PCH_PRE,EA20,2011-10,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2011-11,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2011-12,-1.5
M,PRD,C28,SCA,PCH_PRE,EA20,2012-01,-0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2012-02,1.3
M,PRD,C28,SCA,PCH_PRE,EA20,2012-03,3.1
M,PRD,C28,SCA,PCH_PRE,EA20,2012-04,-3.5
M,PRD,C28,SCA,PCH_PRE,EA20,2012-05,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2012-06,-1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2012-07,2.8
M,PRD,C28,SCA,PCH_PRE,EA20,2012-08,-1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2012-09,-0.7
M,PRD,C28,SCA,PCH_PRE,EA20,2012-10,-1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2012-11,-0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2012-12,1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2013-01,-3.0
M,PRD,C28,SCA,PCH_PRE,EA20,2013-02,1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2013-03,0.0
M,PRD,C28,SCA,PCH_PRE,EA20,2013-04,1.9
M,PRD,C28,SCA,PCH_PRE,EA20,2013-05,-2.9
M,PRD,C28,SCA,PCH_PRE,EA20,2013-06,3.4
M,PRD,C28,SCA,PCH_PRE,EA20,2013-07,-1.9
M,PRD,C28,SCA,PCH_PRE,EA20,2013-08,-1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2013-09,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2013-10,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2013-11,1.2
M,PRD,C28,SCA,PCH_PRE,EA20,2013-12,-0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2014-01,1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2014-02,-1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2014-03,0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2014-04,-1.5
M,PRD,C28,SCA,PCH_PRE,EA20,2014-05,-0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2014-06,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2014-07,0.7
M,PRD,C28,SCA,PCH_PRE,EA20,2014-08,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2014-09,1.2
M,PRD,C28,SCA,PCH_PRE,EA20,2014-10,-1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2014-11,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2014-12,3.6
M,PRD,C28,SCA,PCH_PRE,EA20,2015-01,-4.0
M,PRD,C28,SCA,PCH_PRE,EA20,2015-02,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2015-03,0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2015-04,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2015-05,1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2015-06,-0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2015-07,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2015-08,-1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2015-09,-0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2015-10,1.6
M,PRD,C28,SCA,PCH_PRE,EA20,2015-11,-1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2015-12,0.0
M,PRD,C28,SCA,PCH_PRE,EA20,2016-01,1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2016-02,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2016-03,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2016-04,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2016-05,-1.6
M,PRD,C28,SCA,PCH_PRE,EA20,2016-06,1.2
M,PRD,C28,SCA,PCH_PRE,EA20,2016-07,-0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2016-08,2.5
M,PRD,C28,SCA,PCH_PRE,EA20,2016-09,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2016-10,-0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2016-11,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2016-12,-1.5
M,PRD,C28,SCA,PCH_PRE,EA20,2017-01,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2017-02,1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2017-03,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2017-04,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2017-05,1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2017-06,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2017-07,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2017-08,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2017-09,0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2017-10,-0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2017-11,2.8
M,PRD,C28,SCA,PCH_PRE,EA20,2017-12,2.9
M,PRD,C28,SCA,PCH_PRE,EA20,2018-01,-4.3
M,PRD,C28,SCA,PCH_PRE,EA20,2018-02,0.0
M,PRD,C28,SCA,PCH_PRE,EA20,2018-03,1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2018-04,-0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2018-05,0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2018-06,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2018-07,-0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2018-08,1.2
M,PRD,C28,SCA,PCH_PRE,EA20,2018-09,-1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2018-10,1.6
M,PRD,C28,SCA,PCH_PRE,EA20,2018-11,-2.3
M,PRD,C28,SCA,PCH_PRE,EA20,2018-12,0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2019-01,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2019-02,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2019-03,1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2019-04,-1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2019-05,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2019-06,-0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2019-07,-0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2019-08,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2019-09,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2019-10,-1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2019-11,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2019-12,-1.9
M,PRD,C28,SCA,PCH_PRE,EA20,2020-01,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2020-02,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2020-03,-14.5
M,PRD,C28,SCA,PCH_PRE,EA20,2020-04,-18.5
M,PRD,C28,SCA,PCH_PRE,EA20,2020-05,19.4
M,PRD,C28,SCA,PCH_PRE,EA20,2020-06,10.2
M,PRD,C28,SCA,PCH_PRE,EA20,2020-07,-0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2020-08,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2020-09,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2020-10,2.2
M,PRD,C28,SCA,PCH_PRE,EA20,2020-11,0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2020-12,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2021-01,4.5
M,PRD,C28,SCA,PCH_PRE,EA20,2021-02,-1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2021-03,1.8
M,PRD,C28,SCA,PCH_PRE,EA20,2021-04,3.5
M,PRD,C28,SCA,PCH_PRE,EA20,2021-05,-1.9
M,PRD,C28,SCA,PCH_PRE,EA20,2021-06,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2021-07,2.5
M,PRD,C28,SCA,PCH_PRE,EA20,2021-08,-2.0
M,PRD,C28,SCA,PCH_PRE,EA20,2021-09,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2021-10,0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2021-11,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2021-12,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2022-01,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2022-02,0.7
M,PRD,C28,SCA,PCH_PRE,EA20,2022-03,-0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2022-04,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2022-05,1.4
M,PRD,C28,SCA,PCH_PRE,EA20,2022-06,0.9
M,PRD,C28,SCA,PCH_PRE,EA20,2022-07,-1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2022-08,3.3
M,PRD,C28,SCA,PCH_PRE,EA20,2022-09,-1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2022-10,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2022-11,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2022-12,0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2023-01,-0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2023-02,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2023-03,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2023-04,-1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2023-05,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2023-06,-1.6
M,PRD,C28,SCA,PCH_PRE,EA20,2023-07,-0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2023-08,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2023-09,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2023-10,-3.0
M,PRD,C28,SCA,PCH_PRE,EA20,2023-11,1.0
M,PRD,C28,SCA,PCH_PRE,EA20,2023-12,0.8
M,PRD,C28,SCA,PCH_PRE,EA20,2024-01,-2.9
M,PRD,C28,SCA,PCH_PRE,EA20,2024-02,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2024-03,-2.1
M,PRD,C28,SCA,PCH_PRE,EA20,2024-04,0.0
M,PRD,C28,SCA,PCH_PRE,EA20,2024-05,-2.5
M,PRD,C28,SCA,PCH_PRE,EA20,2024-06,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2024-07,-1.2
M,PRD,C28,SCA,PCH_PRE,EA20,2024-08,-0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2024-09,0.7
M,PRD,C28,SCA,PCH_PRE,EA20,2024-10,-0.5
M,PRD,C28,SCA,PCH_PRE,EA20,2024-11,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2024-12,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2025-01,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2025-02,-0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2025-03,2.9
M,PRD,C28,SCA,PCH_PRE,EA20,2025-04,-2.3
M,PRD,C28,SCA,PCH_PRE,EA20,2025-05,0.3
M,PRD,C28,SCA,PCH_PRE,EA20,2025-06,-0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2025-07,1.7
M,PRD,C28,SCA,PCH_PRE,EA20,2025-08,-1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2025-09,-0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2025-10,1.1
M,PRD,C28,SCA,PCH_PRE,EA20,2025-11,0.4
M,PRD,C28,SCA,PCH_PRE,EA20,2025-12,-0.6
M,PRD,C28,SCA,PCH_PRE,EA20,2026-01,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2026-02,0.1
M,PRD,C28,SCA,PCH_PRE,EA20,2026-03,-0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2026-04,1.5
M,PRD,C28,SCA,PCH_PRE,EA20,2026-05,0.2
M,PRD,C28,SCA,PCH_PRE,EA20,2026-06,-2.2
M,PRD,C28,SCA,PCH_PRE,EA20,2026-07,1.5
