mes,bienes_capital,materiales,consumo_durable,consumo_no_durable,productos_finales,produccion_total,viviendas_iniciadas,permisos,tasa_politica,tasa_10y,tips_10y,breakeven_10y,exp_infl_1y,hipotecaria_30y,ipc,M2,credito_consumo,ratio,ln_ratio,d_ratio,ratio_alt,d_ratio_alt,infl_anual,r_tips,r_exante,r_hipo,r_expost,d_prod,d_covid,d_crisis,ln_ratio_alt,c_hp,t_hp,c_ham,c_det,t_det,c_hp_alt,c_ham_alt
1959-03,8.2358,20.9728,20.2439,38.4389,22.8577,22.7538,1620.0,,2.8,,,,,,28.97,289.2,50007.73,0.21425691161817845,-1.5405794624298121,-0.5200496533539489,0.9175376350201463,13.18200421343697,0.3463803255975062,,,,2.445150155333109,15.31645178608465,0,0,-0.08606168079914452,-0.023125531152713652,-1.5174539312770985,-0.265832888525827,-0.09137960742364348,-1.4491998550061687,0.059798209603329336,0.01772979302647558
1959-04,8.451,21.552,20.3735,39.0788,23.1926,23.2384,1590.0,,2.96,,,,,,28.98,290.1,50463.43,0.21625536096297737,-1.5312953428971876,2.3368741463905884,0.9292619197502652,15.85948878364576,0.1382170006910765,,,,2.8178881987577897,19.093226276204334,0,0,-0.07336464260669445,-0.011399721622300518,-1.519895621274887,-0.2228401276976062,-0.08406577673509985,-1.4472295661620878,0.07292180182337077,0.029522573129857288
1959-05,8.7249,22.1071,20.7882,39.0788,23.4159,23.5885,1498.0,,2.9,,,,,,29.04,292.2,51007.24,0.22326427628279272,-1.4993991137547749,8.919049641309762,0.9441063550835116,16.943039686573705,0.3455425017277136,,,,2.545661157024792,19.61153028617728,0,0,-0.05751645489939916,0.02280417093053866,-1.5222032846853135,-0.15642892924337848,-0.05413983643676823,-1.4452592773180066,0.0892149963557414,0.04762044001750146
1959-06,8.9303,21.9623,20.9437,38.8045,23.5834,23.6155,1503.0,,3.39,,,,,,29.11,294.1,51675.44,0.23013568014018995,-1.4690862303366015,13.588742551487057,0.9312609717004333,13.017363275204572,0.6918021445866396,,,,2.6796599106836183,17.121369558507425,0,0,-0.07121572766603089,0.05531457765203185,-1.5244008079886333,-0.12734474222321635,-0.025797241862675735,-1.4432889884739257,0.07598213991226425,0.03931565029260668
1959-07,8.9499,20.659,21.3585,39.1245,23.7787,23.05,1547.0,,3.47,,,,,,29.15,295.2,52356.85,0.22875436107809685,-1.4751065101859564,13.565581625348113,0.8688027520427946,4.633321633162354,0.8999653859466772,,,,2.5471114922813065,13.220101054428701,0,0,-0.14063916217074895,0.05140398385616396,-1.5265104940421204,-0.12940090978317653,-0.0337878105561118,-1.4413186996298446,0.007043292443517174,-0.03634304914684042
1959-08,8.8716,19.0903,20.7623,39.5815,23.7229,22.2691,1430.0,,3.5,,,,,,29.18,296.4,53038.53,0.22413501256900323,-1.4955066740156402,9.943382542056357,0.804720333517403,-5.479609415466688,0.8293020041465038,,,,2.648732008224819,7.793326368452558,0,0,-0.21726047370465015,0.03304413039729237,-1.5285508044129326,-0.1545622223114369,-0.056158263229876715,-1.4393484107857635,-0.06908377666435339,-0.11757207800761456
1959-09,8.8031,19.0661,20.1402,39.8101,23.6392,22.2421,1540.0,,3.76,,,,,,29.25,296.7,53683.75,0.221127301865607,-1.509016716762782,8.177753447337487,0.8065459067988764,-7.880025967605148,1.1760636457972984,,,,2.5539008547008635,6.7606181782901675,0,0,-0.21499446202146721,0.0215199141843454,-1.5305366309471273,-0.14717900372683124,-0.07163859482109936,-1.4373781219416826,-0.06632287160536776,-0.10855621424176341
1959-10,8.7347,18.8731,20.6068,39.3073,23.5276,22.0806,1355.0,,3.98,,,,,,29.35,296.5,54365.95,0.22221572074398396,-1.5041066538563304,7.511111206057874,0.8021685169758072,-9.315242761163429,1.5219647180906293,,,,2.4211856899488904,4.873038497203153,0,0,-0.2204365722704654,0.02837391690315272,-1.532480570759483,-0.13369035763770998,-0.0686988207587289,-1.4354078330976014,-0.07127364448458837,-0.11250911352971818
1959-11,8.5977,19.6212,18.0666,39.8558,23.1368,22.2152,1416.0,,4.0,,,,,,29.35,297.1,54794.81,0.21572017121723813,-1.533773214812155,3.876471441069107,0.8480515888108987,-3.0730533415945005,1.3816925734024157,,,,2.582623509369686,2.578514173373714,0,0,-0.16481380917875113,0.0006205117141386829,-1.5343937265262937,-0.15437163150947142,-0.10033567055863446,-1.4334375442535205,-0.015162701229946257,-0.04392082586760629
1959-12,8.7249,21.7209,20.3735,39.9929,23.695,23.5885,1601.0,,3.99,,,,,,29.41,297.8,56010.68,0.21816122361719206,-1.522520931654189,4.375462062261848,0.9166870647815994,4.962650161998611,1.5188125647221271,,,,2.4342162529751743,8.452135416894935,0,0,-0.08698912474819515,0.013764298858768953,-1.536285230512958,-0.10118585957181292,-0.09105367624474958,-1.4314672554094394,0.06315235451450818,0.04526654722300866
1960-01,9.0477,22.3484,22.6026,40.1757,24.3928,24.2078,1460.0,1092.0,3.99,,,,,,29.37,298.2,56015.58,0.22520329452878235,-1.4907517534773291,6.909731270090158,0.9161883834574137,4.182893169317251,1.2409513960703222,,,,2.7153524004085883,9.564153287231036,0,0,-0.08753327665657482,0.04741241841645416,-1.5381641718937833,-0.07491042210942722,-0.06125478691197084,-1.4294969665653583,0.06310716639418115,0.05693004880205235
1960-02,9.1064,22.0588,22.2916,39.7643,24.309,23.9924,1503.0,1088.0,3.97,,,,,,29.41,298.4,56364.63,0.22900943811408728,-1.4739920618051936,8.207428070710332,0.9074334608581184,0.967684114970714,1.4137931034482687,,,,2.520571234274072,6.73110154689156,0,0,-0.09713503689973874,0.06604662218379698,-1.5400386839889906,-0.010167128183290242,-0.046465384083916206,-1.4275266777212774,0.05401497815623291,0.060076938794788426
1960-03,9.1259,21.6968,21.851,40.13,24.2811,23.777,1109.0,955.0,3.84,,,,,,29.41,299.3,56862.88,0.22740842262646396,-1.4810076595369162,5.957180289289599,0.8935674248695488,-2.6471804908988137,1.5188125647221271,,,,2.286460387623257,4.398656245472576,0,0,-0.11253348570813265,0.06090594805282823,-1.5419136075897444,-0.001167611274392577,-0.05545127065971989,-1.4255563888771963,0.03913434287111581,0.05502020798792848
1960-04,9.0281,21.19,21.825,40.5413,24.309,23.5885,1289.0,1016.0,3.92,,,,,,29.54,300.1,57711.4,0.22268896162678553,-1.501979272059579,2.9316070837608565,0.8716936114196389,-6.395263725979569,1.9323671497584405,,,,1.9499526066350856,1.4953222334699756,0,0,-0.13731727986649014,0.0418099248566437,-1.5437891969162227,0.0016037151743384381,-0.07839317202646368,-1.4235861000331154,0.01487048601484467,0.040587960222629005
1960-05,9.0575,20.9969,22.0324,40.6785,24.4765,23.5616,1271.0,1052.0,3.85,,,,,,29.57,300.9,57951.03,0.22266061924603905,-1.5021065535570903,-0.270743980231547,0.8578391518395195,-9.582221088774102,1.8250688705234277,,,,1.988637132228588,-0.11410369402642395,0,0,-0.15333866578714017,0.04355492305178732,-1.5456614766088776,0.023063342369568307,-0.08049074236805609,-1.4216158111890342,-0.0006376742268604241,0.028063562979487783
1960-06,8.9401,20.659,21.7991,40.45,24.1974,23.2654,1247.0,958.0,3.32,,,,,,29.61,302.3,58387.06,0.22101606922126077,-1.5095198686993108,-4.04336383627093,0.8537694132427451,-8.687840189871203,1.7176228100309163,,,,1.5753191489361609,-1.4935997749716545,0,0,-0.15809412956474292,0.03800369914184598,-1.5475235678411567,0.012602729284454384,-0.08987434635435765,-1.4196455223449531,-0.00489649202325057,0.014611912499705781
1960-07,8.8325,20.6831,20.9696,40.5414,24.0578,23.1846,1197.0,999.0,3.23,,,,,,29.55,304.1,58746.71,0.2178637146225833,-1.523885573970197,-4.877906378424068,0.8597253281679954,-1.0503164429526284,1.3722126929674117,,,,1.8326395939086249,0.5822495717973997,0,0,-0.15114232660027524,0.025479993168875836,-1.549365567139073,-0.022875973715218212,-0.10621034046932487,-1.4176752335008722,0.0025255534330389517,0.01947467732992869
1960-08,8.7151,20.5866,21.2029,40.5414,24.0578,23.1577,1344.0,994.0,2.98,,,,,,29.61,306.9,58947.15,0.21496790934698848,-1.5372665208459015,-4.175984683026135,0.855714155076524,6.1441584111519285,1.473612063056895,,,,1.4845119891928382,3.9127271278765807,0,0,-0.15581888959313087,0.01390841103696383,-1.5511749318828654,-0.08139669347835898,-0.12156157618911045,-1.415704944656791,-0.001716654314875693,0.006471745583959521
1960-09,8.6369,20.2487,20.9437,40.4042,23.9183,22.9153,1097.0,984.0,2.6,,,,,,29.61,308.4,59364.65,0.21376243063839898,-1.5428900178227603,-3.387330105997832,0.8465777250055397,4.844119965969301,1.2307692307692353,,,,1.3525835866261329,2.981792035151143,0,0,-0.1665532623617742,0.010047332186043256,-1.5529373500088035,-0.09680071139134783,-0.12915536201005007,-1.4137346558127102,-0.012062218228604177,-0.012193487532551506
1960-10,8.5684,20.1763,21.177,40.8156,24.0299,22.8884,1246.0,972.0,2.47,,,,,,29.75,309.5,59628.99,0.20992953674575407,-1.56098334387651,-5.687669002017959,0.8396331237333489,4.564633225906848,1.362862010221466,,,,1.0922521008403183,3.593083704921529,0,0,-0.17479024001139692,-0.006345800285232128,-1.5546375435912778,-0.13742646437957284,-0.14921897690788088,-1.411764366968629,-0.01996547334437826,-0.02203418029467971
1960-11,8.5488,19.6454,20.4772,40.4042,23.7508,22.5653,1246.0,979.0,2.44,,,,,,29.78,310.9,59874.01,0.21158196425124118,-1.553142817738267,-1.9369602926111893,0.8271468750526297,-2.4959190726874554,1.465076660988074,,,,0.9608462055070488,1.5636588843061183,0,0,-0.18977299990562568,0.0031167192350107786,-1.5562595369732777,-0.1188530317882126,-0.14334873961371897,-1.409794078124548,-0.03467829930282107,-0.03460275646326216
1960-12,8.3532,19.1144,19.7773,40.3585,23.4438,22.1344,1063.0,951.0,1.98,,,,,,29.81,312.4,60025.31,0.2069749866818638,-1.575157330303863,-5.263639864967407,0.8153285730129075,-11.717496516800315,1.3600816048962905,,,,0.6116001341831767,-6.3626345708396315,0,0,-0.2041640899161983,-0.017369535125494995,-1.557787795178368,-0.14758831340716294,-0.16733354102339626,-1.4078237892804668,-0.048870559761462484,-0.04804630987855457
1961-01,8.4119,19.2833,19.0515,40.4956,23.388,22.1613,1183.0,969.0,1.45,,,,,,29.84,314.1,60671.85,0.2077238020920791,-1.5715459562447878,-8.079420276745864,0.824495467761245,-10.545035729523764,1.6002723867892366,,,,-0.1479054959785508,-8.832737086188214,0,0,-0.19298363395181245,-0.012339389453509986,-1.5592065667912778,-0.12779660498538492,-0.16569245580840186,-1.405853500436386,-0.03756728619956287,-0.04066283075507732
1961-02,8.3336,19.1385,18.9478,40.7699,23.388,22.1344,1226.0,961.0,2.54,,,,,,29.84,316.5,60310.13,0.2044057012649038,-1.5876485283561421,-11.365646655094851,0.8183042585941508,-10.338602036591483,1.4620877252635056,,,,1.062379356568388,-8.06041541076743,0,0,-0.20052105726565359,-0.027147221741689265,-1.5605013066144529,-0.13204241210060053,-0.18376531676383734,-1.4038832115923048,-0.04505941765199806,-0.06437231927243117
1961-03,8.3239,19.3075,18.9479,40.7699,23.4159,22.2691,1312.0,1000.0,2.02,,,,,,29.84,318.3,60455.46,0.20416778064209135,-1.588813169040088,-10.78055095031718,0.8245465687844584,-8.038817162683529,1.4620877252635056,,,,0.5498726541555143,-6.551865952943059,0,0,-0.19292165733496794,-0.027154842687703074,-1.5616583263523849,-0.14182391955289853,-0.18690024629186408,-1.4019129227482239,-0.03749115653838522,-0.0704054085229057
1961-04,8.4119,19.8867,20.3216,41.1355,23.8066,22.7268,1166.0,1002.0,1.49,,,,,,29.81,319.9,60075.87,0.2044924700076576,-1.5872241256556547,-8.52448535960757,0.8353439802407736,-4.259440670971859,0.9140148950575576,,,,0.570768198591054,-3.721446028497155,0,0,-0.17991168657620873,-0.024558302722357706,-1.562665822933297,-0.11844073150934609,-0.18728149175151199,-1.3999426339041428,-0.024584531091322692,-0.06854066827201247
1961-05,8.4217,20.4901,20.9696,41.4098,24.002,23.0769,1228.0,1027.0,1.98,,,,,,29.84,322.2,60179.69,0.20337456350912103,-1.5927058596818897,-9.059930612479938,0.8536830264144656,-0.4856651753732371,0.9130875887723988,,,,1.0572587131367328,-2.0786150998096,0,0,-0.15819531754087254,-0.02919198064351236,-1.5635138790383774,-0.15089913619377904,-0.19473351462182809,-1.3979723450600616,-0.003036886125914795,-0.06000685874988572
1961-06,8.4902,20.8038,21.6695,41.5926,24.2253,23.4,1382.0,1070.0,1.73,,,,,,29.84,324.3,60334.75,0.20412765732365853,-1.5890097096566664,-7.948984095735567,0.8587633589676907,0.5832250292421209,0.7767646065518496,,,,0.9458880697051032,0.5768744006163118,0,0,-0.1522618792723217,-0.024815426870163027,-1.5641942827865034,-0.16984866623642025,-0.1930076534406857,-1.3960020562159807,0.002670984309971952,-0.051801914788193654
1961-07,8.5391,21.0934,22.0583,41.7754,24.3927,23.6693,1335.0,1083.0,1.17,,,,,,29.92,325.6,60395.98,0.20440498475179172,-1.587652033710266,-6.376645974006889,0.8647423204483308,0.5818614734902638,1.25211505922167,,,,-0.0810995989304896,2.06905846284271,0,0,-0.1453237118653726,-0.022951184192833818,-1.5647008495174322,-0.15446311316005223,-0.19362026633836638,-1.3940317673718996,0.009335486011886801,-0.018277955972267
