mes,ipc_var,defl,emae,emae_sa,supermercados,itcrm,empleo,ripte,ipc_empalmado,ipc_var_empalmado,infl_mensual,fuente_ipc,dolar_blue,dolar_mayorista,dolar_oficial,dolar_contadoconliqui,dolar_bolsa,dolar_tarjeta,dolar_solidario,dolar_cripto,riesgo_pais,base_monetaria,M2,M3,reservas_bcra,badlar,tc_oficial_bcra,rem_infl_esperada,infl_anual,infl_esp_12m,infl_esperada,emae_var,ripte_var,ripte_real_var,M2_crec_mensual,M2_crec_anual,M2_real_crec,multiplicador,m_exceso,badlar_efectiva,tasa_real_esp,tasa_real_12m,tasa_real_expost,brecha,intervencion_score,depreciacion,M2_usd,reservas_sobre_M2,rem_para_hoy,r_exante,r_exante_aprox,r_expost,M1,M2_privado,circulante,actividad,sec_pesca,sec_ensenanza,sec_construccion,sec_industria_manufacturera,sec_intermediacion_financiera,sec_inmobiliarias_empresariales_y_a,sec_servicios_sociales_salud,sec_servicios_comunitarios,sec_hoteles_y_restaurantes,sec_transporte_almacenamiento_y_com,sec_electricidad_gas_y_agua,sec_agricultura_ganaderia_caza_y_si,sec_comercio_mayorista_y_minorista,sec_explotacion_de_minas_y_canteras,sec_administracion_publica_defensa,sec_idx_larga,sec_idx_intermedia,sec_idx_corta,sec_ratio_larga_corta,brecha_larga,brecha_fuente,regimen,d_cepo,d_post2023,saldos_reales,saldos_tendencia,exceso_saldos,idx_larga,idx_corta,ratio,ln_ratio,d_ratio,d_covid,idx_inter,d_larga,d_intermedia,d_corta
2013-12,1.4,0.0042615459287605,142.576879127126,147.193511584572,,101.029397091057,11607.867,1.405068506752046,41.05525472132152,3.254796736014121,3.254796736014121,San Luis (empalme),9.580645161290322,6.340967741935484,6.0,8.515161290322581,,,,,803.6666666666666,377196.0,637006.3218,943935.3218,30600.0,20.24013157894737,6.367894736842105,,31.9438247105516,29.29379336564965,29.29379336564965,-1.3929600493924332,25.88176419571273,-6.0620605148388655,15.700769607453855,25.76715873765772,12.445972871439736,1.6887939474437694,27.160118787050145,22.227434559846948,-7.066358805802707,-7.066358805802707,-9.716390150704648,41.91935483870968,0.4472357607107668,0.0,106167.7203,0.2882231992316783,,,,-7.364035544687086,492120.3218,,289208.0,147.193511584572,77.53448440084631,146.94423570577044,141.14148429724457,141.72136873597873,189.0900516809512,140.2423689915374,151.0756656849699,147.7999120908291,156.1662682817733,175.56940113449625,150.66439395736649,85.37363102902982,151.1921556194695,92.75465184041484,143.00480518884032,139.67639112458056,169.3576787579047,153.6180098056984,0.9092448945357924,41.91935483870968,CCL,Primer control de cambios,1,0,9.391559686545744,9.169868969221191,22.16907173245524,111.30146963640382,109.95936696205064,1.012205441986733,0.012131556178105267,1.2092058772865555,0,186.59999979311843,1.2225246800380951,6.881583849249839,0.013318802751438596
2014-01,3.6,0.0044149615821959,137.969697395376,145.479849573181,,108.18112142933694,11607.229000000005,1.4293761919188566,42.77322819817087,4.184539807415044,4.184539807415044,San Luis (empalme),11.419354838709678,7.08,7.096774193548387,9.843225806451612,,,,,931.5714285714286,363858.0,616369.0735,944776.0735,27748.0,21.92897727272728,7.20090909090909,,35.21055184680417,31.9438247105516,31.9438247105516,-0.2743422726325439,27.270441976047067,-7.940109870757105,-3.239724252921849,32.64423420627514,-7.424264060336894,1.6939824698096513,32.91857647890768,24.27295200803412,-7.670872702517474,-7.670872702517474,-10.937599838770051,38.69999999999998,0.4128886049439836,18.279569892473123,86852.00581136365,0.3194860008215202,,,,-8.08930936925879,475076.0735,,274206.0,145.479849573181,48.977577871730624,141.9955361921587,150.31106016566758,124.4212336626914,192.57366748781752,128.0395424919344,163.5666123008387,152.72895195075063,165.5993277131196,175.08586920770733,150.39359921013954,65.0446392916646,144.5742486235413,93.14054800320154,141.90487954957877,135.15739605683456,145.5892008715571,155.8760809779665,0.8670823336643896,38.69999999999998,CCL,Primer control de cambios,1,0,9.315317827443614,9.166020329869465,14.929749757414967,107.6748296287249,111.38646159512287,0.9666778896353729,-0.03388994177544933,0.7798467664715147,0,145.40055901394814,1.9528499024463741,4.899842927135989,1.1730031359748594
2014-02,3.4,0.0045650702759905,132.486306872431,146.619225459539,,114.79852774296717,11613.148,1.4596789671875363,45.840881390775536,7.17190009225408,7.17190009225408,San Luis (empalme),12.035714285714286,7.859285714285714,8.0,11.06142857142857,,,,,970.842105263158,344819.0,572381.6923,935010.6923,27546.0,25.621875,7.948,,41.36470164052641,35.21055184680417,35.21055184680417,-1.422824738049222,29.06511950937368,-12.29958213115274,-7.13653281632406,22.926739474384107,-14.30843290857814,1.6599482403811854,24.34956421243333,28.85553890516459,-6.355012941639583,-6.355012941639583,-12.509162735361825,38.26785714285712,0.4082780917289391,12.72727272727272,71547.7115375,0.3850018317575738,,,,-8.848858725122998,433051.6923,,270174.0,146.619225459539,81.66239794549071,143.45822838040996,149.4195773457228,119.71693463733202,178.7424815440046,128.5773270068904,154.3780521311487,145.31900424676374,155.42401684491017,169.3849742695385,126.21041872417052,68.93624485226428,140.88046618185768,86.83486326032832,141.87968550381086,127.96751094933283,161.44753995934073,150.99485041847018,0.8474958622408717,38.26785714285712,CCL,Primer control de cambios,1,0,9.153436081845292,9.162171690517736,-0.8735608672443718,101.69998414240578,108.0342542915265,0.9413679467622564,-0.06042119907334662,0.49240643986513744,0,181.252457980869,0.5564599013144544,-18.721333674546425,0.06405346144928714
2014-03,2.6,0.0046837621031663,144.53782808347,145.490588376714,,112.1581574611236,11546.392999999998,1.5021556251326935,47.67285055558256,3.9963654912962943,3.9963654912962943,San Luis (empalme),11.0,7.932903225806451,8.0,10.242903225806453,,,,,879.952380952381,349029.0,578049.1428,947324.1428,27007.0,26.23611111111111,8.003333333333334,,43.46124244090155,41.36470164052641,41.36470164052641,-2.197053650175207,29.48032217498189,-13.980920265919664,0.9901523015571234,22.290303866619144,-3.006213189739171,1.6561636505849084,24.48735751679435,29.632609752460294,-11.73209188806612,-11.73209188806612,-13.828632688441257,28.03629032258064,0.2991179534649827,0.0,72256.14285,0.3737675294412702,,,,-9.639281281240764,441381.1428,,266195.0,145.490588376714,162.95871517857924,143.46859829338595,150.87082932725983,135.33331828037657,176.77346741999375,129.11693967756443,167.54335747517428,147.0264375172689,149.65064628539503,177.5450962401662,131.20138381891118,131.15245128337966,156.7203561494256,95.7775592088082,142.23492963123584,134.57825455795358,234.4456941690001,155.6601846121077,0.8645644028581326,28.03629032258064,CCL,Primer control de cambios,1,0,9.133301985438369,9.15832305116601,-2.502106572764262,107.2499471316939,111.3650599571882,0.9630484388274361,-0.03765156852436224,0.42324685043291094,0,302.90011096119406,-0.8946338388787112,21.24352234668363,-1.317880689311668
2014-04,1.8,0.0047680698210233,152.341435461471,144.97985757086,,111.61090168901076,11618.509,1.5765123285767622,48.65642873501226,2.063183065344365,2.063183065344365,San Luis (empalme),10.5,8.01,8.0,9.743,,,,,787.6666666666666,352163.0,572281.9891,952066.9891,28220.0,26.282894736842103,8.07736842105263,,44.06724652732703,43.46124244090155,43.46124244090155,-2.384465911993572,33.02946463303329,-11.037781894293737,-0.9976926307795564,20.944373622319155,-3.0608756961239214,1.6250485970985027,23.328839534312728,29.69197146461573,-13.76927097628582,-13.76927097628582,-14.3752750627113,21.78749999999998,0.2324498832097426,0.0,71535.2486375,0.3944908354621499,,,,-9.978170201222358,428843.9891,,267782.0,144.97985757086,136.30192508226077,144.81472325781658,146.55652534218152,135.74717413307272,176.13509609333943,130.9784958769456,172.87313982989247,147.38251943000444,147.87647860611008,185.2911197347168,128.63806699219427,213.79142624821569,152.7232686907613,89.81293107494474,141.78195882884094,132.47896235901482,251.96171324746987,155.82501315199428,0.8501777710732016,21.78749999999998,CCL,Primer control de cambios,1,0,9.084064527546587,9.15447441181428,-7.040988426769346,105.41954328780199,111.45636830516924,0.9458368767153947,-0.055685159560580746,-1.0161270451103488,0,310.4497123052778,-2.507252175948249,-8.31470245341972,-1.4911251308379114
2014-05,1.4,0.0048348227985176,164.203243902561,145.332653889794,,109.7969388631929,11645.377,1.6260148156940726,49.89795869552569,2.551625741533381,2.551625741533381,San Luis (empalme),11.225806451612904,8.04483870967742,8.0,10.336774193548386,,,,,798.0,348928.0,596493.2576,971696.2576,28542.0,24.684375,8.1095,,44.973567440181775,44.06724652732703,44.06724652732703,-2.064562403331005,32.32384012200846,-12.649727318173312,4.230653587067423,24.685640061351744,1.6790278455340424,1.7095024119589142,26.75020246468275,27.67773543725813,-16.389511090068897,-16.389511090068897,-17.295832002923643,29.20967741935483,0.3116367690062326,0.0,74561.6572,0.382797285787795,,,,-11.930334824698408,449937.2576,,266719.0,145.332653889794,178.23074297328347,146.3508847692977,148.22066328956524,140.41674493148898,175.95751463393233,134.0458599108031,175.43879705013325,146.52891132950347,145.30106827611766,196.4469027327474,139.17577096760365,323.8011752339501,155.54352985281784,98.17706399264668,142.67838718487832,138.28851484332026,321.14869479093056,156.6682685315033,0.882683622788062,29.20967741935483,CCL,Primer control de cambios,1,0,9.106883330454597,9.150625772462552,-4.374244200795552,110.30262389394761,112.08965310466378,0.9840571438913498,-0.016071310555743682,0.5250336012439751,0,409.21791174253576,-0.7995053601259627,15.752648921635881,-1.3245389613699032
2014-06,1.3,0.0048976754948983,153.803524029901,144.608014023757,,108.45302496158084,11669.52,1.6747952601648948,50.79604010898713,1.799835979145925,1.799835979145925,San Luis (empalme),12.0,8.128000000000002,8.0,10.464,,,,,763.0,370611.0,649998.4264,1004339.4264,29278.0,23.08125,8.191999999999998,,44.19989212961046,44.973567440181775,44.973567440181775,-3.0357206156608862,33.51641391621152,-10.683478213398942,8.969953661384022,27.058900844882604,7.1701176822380965,1.7538562708608216,30.09462146054349,25.686533574761896,-19.28703386541988,-19.28703386541988,-18.51335855484857,30.800000000000004,0.3286038509631706,0.0,81249.8033,0.3603454877533223,,,,-12.838677117877662,479274.4264,,286194.0,144.608014023757,225.12553897578505,148.75725083659367,148.25887170097093,136.40998351202848,179.49676979334984,138.38450289471567,180.3309294645174,146.28942850500155,143.39129909729834,189.8984151071081,142.7748544115638,214.7674972461373,151.95325212323513,92.8379409943478,144.041990629197,138.0294876330237,306.53682734029985,157.20221120094163,0.8780378251587654,30.800000000000004,CCL,Primer control de cambios,1,0,9.152210226644216,9.146777133110826,0.5433093533390831,109.88339439882184,112.47632432343293,0.9769468824643046,-0.023322996417035797,2.92740662845312,0,413.69633275806876,0.8978682702265317,2.2340546352235258,-2.0295383582266346
2014-07,1.4,0.0049662429518269,145.422813734086,144.013698509501,,107.08538215082297,11684.263,1.732240737588551,51.79569460338522,1.9679772128954327,1.9679772128954327,San Luis (empalme),12.290322580645162,8.164193548387097,8.0,10.026774193548386,,,,,651.3636363636364,371689.0,651513.0205,1019605.0205,29003.0,22.014204545454547,8.22090909090909,,43.78359737915085,44.19989212961046,44.19989212961046,-2.775060074328628,34.978034320728746,-8.805563058422102,0.2330150410345677,25.26176392840862,-1.7349621718608654,1.752844503065735,28.036824002737248,24.377005604763923,-19.82288652484654,-19.82288652484654,-19.406591774386925,25.334677419354826,0.2702945637308336,0.0,81439.1275625,0.3561310253200074,,,,-13.497083205682092,483783.0205,,295394.0,144.013698509501,178.25213281625395,148.30510189691336,147.02293081147056,137.35661927840937,176.4473438077133,135.40926967918145,166.20767576289407,157.32304751192686,160.55894838471878,185.10098641538403,147.39283622849214,110.42702279603483,154.3389201291545,95.0945315254412,144.0888823774733,138.7004617931888,237.4799715582685,159.59943151065588,0.869053608025717,25.334677419354826,CCL,Primer control de cambios,1,0,9.142084750381718,9.142928493759095,-0.0843743377378913,110.5470649005966,114.1004132304866,0.9688577084930261,-0.03163752153440449,0.8351041870789229,0,312.28342766144806,-1.1253590529682,-16.52042870138848,-1.9604632400471722
2014-08,1.3,0.0050308041102007,140.105303966059,143.631896590204,,105.69477818846092,11688.231999999998,1.7717358264055696,53.09787611582484,2.5140728827189207,2.5140728827189207,San Luis (empalme),13.35483870967742,8.323870967741934,8.0,11.462580645161289,,,,,760.7619047619048,389193.0,663265.8088,1047624.8088,28620.0,21.19375,8.3765,,44.651922043278326,43.78359737915085,43.78359737915085,-4.347076373645686,35.48138714744,-9.170534895838324,1.803922244098888,26.211155111612825,-0.7101506386200329,1.7042079605748304,30.55823148525851,23.37862408173148,-20.404973297419367,-20.404973297419367,-21.273297961546845,43.282258064516114,0.4617765155318747,0.0,82908.2261,0.3452009691472581,,,,-14.706543584800825,496743.8088,,299947.0,143.631896590204,174.45471597466428,149.0032815351834,147.20545100872226,136.83446126254012,176.68497515835082,133.89880187782487,166.72753643835384,151.49398734018672,158.32586917452102,180.856489898392,137.10758957434385,68.65546506699638,151.75616002864547,94.06236445582704,144.7039740965368,136.0301430628323,218.3711722368192,158.10614229978793,0.8603722858843971,43.282258064516114,CCL,Primer control de cambios,1,0,9.143692767294995,9.13907985440737,0.4612912887626663,108.37621608063401,113.09079670280975,0.9583115447089373,-0.042582350633153195,-2.473526513260686,0,288.6621801819728,-3.6943902481680446,-3.957356110990329,-1.220863734907418
2014-09,1.4,0.0051012353677435,141.718733199557,143.525945332377,,102.48409365650215,11722.667999999998,1.8013238147065425,54.74058320895854,3.093734087499822,3.093734087499822,San Luis (empalme),14.733333333333333,8.422333333333333,8.0,13.573333333333332,,,,,718.7142857142857,382315.0,678306.5449,1060010.5449,27866.0,20.30397727272728,8.491818181818182,,46.3448464483863,44.651922043278326,44.651922043278326,-4.446607744040454,34.58126654890301,-11.76357989948329,2.267678493364844,24.57592193678988,-0.8260555941349779,1.7742085581261524,29.02252968083033,22.30419920217106,-22.347722841107267,-22.347722841107267,-24.04064724621524,69.66666666666666,0.7432706152738381,0.0,84788.3181125,0.3286537652867043,,,,-16.427395859610282,506721.5449,,304918.0,143.525945332377,195.6859703965329,149.67228264459783,149.5263026902926,139.49073399596097,178.34358402489576,135.38853348520624,163.6050743367761,148.44810578176416,158.22141043418466,179.62754099497192,129.72984563513117,67.11585816459777,158.82883782811237,93.37173765888168,144.90596178518757,135.80685632959123,230.34030290240207,158.44589096903908,0.8571181966222676,69.66666666666666,CCL,Primer control de cambios,1,0,9.133111552871462,9.135231215055642,-0.2119662184179915,108.11170674349357,113.39837920318764,0.9533796470739552,-0.047742084169553466,-1.925656974802803,0,312.32024467923327,-2.3473680360569738,2.367010706097883,-0.4217110612541042
2014-10,1.2,0.0051624501921564,143.349397417613,143.849815001782,,98.9684525661701,11739.73,1.8294244662159649,55.42748030306248,1.2548223892352215,1.2548223892352215,San Luis (empalme),15.0,8.482903225806453,8.225806451612904,13.648709677419356,,,,,759.3181818181819,407437.0,697081.0148,1086112.0148,28111.0,20.008522727272727,8.544545454545455,,43.382922818094194,46.3448464483863,46.3448464483863,-3.3703163989384888,34.90005359955184,-8.482869218542355,2.767844426853916,29.03541485683829,1.5130220376186942,1.710892763298375,32.405731255776786,21.94933105147545,-24.39551539691085,-24.39551539691085,-21.433591766618743,65.92549019607841,0.7033561673722765,2.822580645161299,84743.18219137254,0.3317199009180221,,,,-14.948496895833909,523441.0148,,303558.0,143.849815001782,215.3507192371492,150.7503340864833,142.4347976867099,144.75621316607635,178.64061540394476,135.77662484365004,159.75150447322326,148.69214999854194,164.5197609285067,182.37152522452,138.68256980884925,69.33396734077101,161.6106082417014,96.08091359919564,145.13483709900476,137.8949647536032,243.5247875615385,159.50497564082,0.8645182647099416,65.92549019607841,CCL,Primer control de cambios,1,0,9.153104123134694,9.131382575703917,2.1721547430779253,109.99152977115264,114.1637052109517,0.9634544496248636,-0.03723006819246834,-1.5380602661498681,0,336.2724975538014,-0.9538523361162454,7.492931925250623,0.5842079300336422
2014-11,1.1,0.0052192371442701,140.877596898263,144.811134950935,,95.99836242908584,11753.553,1.8594270274619065,56.24079569214514,1.4673504634085344,1.4673504634085344,San Luis (empalme),13.333333333333334,8.517666666666667,9.0,12.385666666666667,,,,,674.2777777777778,409124.0,734879.4879,1127709.4879,28911.0,19.80208333333333,8.576666666666666,,41.446739689774326,43.382922818094194,43.382922818094194,-2.188064633084197,33.911919600141104,-7.534820089633222,5.422393136161463,33.477674253689905,3.9550426727529286,1.796226786744361,35.6657388867741,21.701938717790604,-21.68098410030359,-21.68098410030359,-19.74480097198372,37.61851851851852,0.4013503263868355,9.41176470588234,81653.27643333333,0.3540702989867735,,,,-13.95917715409254,562584.4879,,311977.0,144.811134950935,143.7916396321845,150.82819579626218,143.01018070430143,139.4289330514719,169.83905718030462,135.23790426585657,159.61457064918244,148.75350585659223,163.98949702406105,180.47836662750623,133.88900101473905,83.92547950639224,154.51078433169934,92.73521485287748,145.86877933402303,135.108085270676,204.39249483012003,158.26382046005332,0.8536890167186254,37.61851851851852,CCL,Primer control de cambios,1,0,9.210654206937138,9.127533936352188,8.312027058495097,107.64500418047328,113.26629482714259,0.9503710203000103,-0.05090282294722538,-1.2574263532138383,0,259.22385638525117,-0.8354218329925445,2.7235104430985757,0.42200452022136403
