freq,indic_bt,nace_r2,s_adj,unit,geo,time,valor
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-04,-1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-05,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-06,3.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-07,-3.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-08,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-09,-1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-10,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-11,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1991-12,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-01,1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-02,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-03,-1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-04,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-05,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-06,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-07,-2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-08,0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-09,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-10,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-11,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1992-12,-3.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-01,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-02,-2.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-03,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-04,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-05,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-06,-2.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-07,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-08,5.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-09,-1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-10,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-11,-2.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1993-12,2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-01,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-02,4.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-03,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-04,2.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-05,-0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-06,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-07,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-08,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-09,1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-10,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-11,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1994-12,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-01,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-02,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-03,-0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-04,0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-05,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-06,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-07,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-08,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-09,2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-10,-1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-11,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1995-12,2.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-01,-2.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-02,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-03,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-04,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-05,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-06,0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-07,-1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-08,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-09,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-10,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-11,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1996-12,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-01,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-02,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-03,2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-04,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-05,-1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-06,3.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-07,0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-08,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-09,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-10,1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-11,0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1997-12,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-01,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-02,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-03,0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-04,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-05,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-06,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-07,2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-08,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-09,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-10,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-11,-0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1998-12,-1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-01,1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-02,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-03,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-04,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-05,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-06,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-07,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-08,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-09,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-10,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-11,0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,1999-12,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-01,1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-02,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-03,0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-04,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-05,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-06,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-07,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-08,-0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-09,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-10,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-11,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2000-12,1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-01,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-02,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-03,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-04,-2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-05,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-06,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-07,-2.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-08,3.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-09,-1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-10,-2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-11,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2001-12,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-01,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-02,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-03,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-04,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-05,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-06,2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-07,-2.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-08,2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-09,-1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-10,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-11,2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2002-12,-1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-01,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-02,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-03,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-04,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-05,-1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-06,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-07,3.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-08,-2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-09,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-10,3.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-11,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2003-12,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-01,-1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-02,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-03,-0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-04,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-05,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-06,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-07,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-08,-1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-09,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-10,1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-11,-2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2004-12,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-01,2.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-02,-1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-03,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-04,2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-05,-2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-06,2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-07,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-08,-4.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-09,4.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-10,-0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-11,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2005-12,-0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-01,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-02,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-03,0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-04,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-05,2.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-06,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-07,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-08,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-09,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-10,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-11,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2006-12,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-01,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-02,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-03,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-04,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-05,2.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-06,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-07,0.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-08,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-09,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-10,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-11,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2007-12,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-01,3.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-02,-0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-03,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-04,2.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-05,-3.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-06,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-07,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-08,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-09,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-10,-3.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-11,-3.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2008-12,-3.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-01,-9.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-02,-3.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-03,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-04,-3.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-05,3.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-06,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-07,-1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-08,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-09,3.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-10,-2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-11,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2009-12,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-01,1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-02,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-03,3.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-04,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-05,2.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-06,0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-07,-1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-08,1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-09,1.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-10,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-11,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2010-12,2.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-01,-1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-02,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-03,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-04,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-05,2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-06,-2.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-07,2.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-08,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-09,-1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-10,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-11,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2011-12,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-01,-1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-02,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-03,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-04,-2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-05,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-06,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-07,1.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-08,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-09,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-10,-2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-11,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2012-12,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-01,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-02,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-03,1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-04,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-05,-1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-06,2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-07,-2.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-08,2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-09,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-10,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-11,2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2013-12,-0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-01,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-02,0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-03,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-04,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-05,-0.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-06,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-07,2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-08,-3.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-09,2.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-10,-1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-11,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2014-12,2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-01,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-02,2.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-03,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-04,-0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-05,2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-06,-1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-07,1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-08,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-09,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-10,1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-11,-2.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2015-12,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-01,3.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-02,-3.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-03,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-04,2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-05,-2.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-06,2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-07,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-08,1.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-09,-0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-10,2.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-11,-2.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2016-12,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-01,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-02,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-03,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-04,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-05,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-06,-2.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-07,3.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-08,1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-09,-0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-10,0.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-11,4.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2017-12,-1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-01,-1.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-02,-2.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-03,0.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-04,2.3
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-05,0.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-06,-0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-07,-1.4
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-08,1.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-09,-1.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-10,1.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-11,-2.5
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2018-12,0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-01,0.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-02,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-03,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-04,-0.8
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-05,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-06,-1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-07,1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-08,0.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-09,0.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-10,0.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-11,-1.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2019-12,-3.2
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-01,3.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-02,-1.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-03,-17.6
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-04,-27.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-05,26.0
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-06,14.9
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-07,8.1
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-08,-2.7
M,PRD,MIG_CAG,SCA,PCH_PRE,EA20,2020-09,0.9
