fecha,ipc,dinero,produccion,tasa_corta,tasa_larga,acciones,tipo_cambio,salario
1948-01,,,28.22538,,,,,
1948-02,,,28.22538,,,,,
1948-03,,,28.22538,,,,,
1948-04,,,28.12006,,,,,
1948-05,,,28.22538,,,,,
1948-06,,,28.43602,,,,,
1948-07,,,28.75197,,,,,
1948-08,,,29.06793,,,,,
1948-09,,,29.17325,,,,,
1948-10,,,29.27857,,,,,
1948-11,,,29.27857,,,,,
1948-12,,,29.38389,,,,,
1949-01,,,29.59452,,,,,
1949-02,,,29.80516,,,,,
1949-03,,,30.0158,,,,,
1949-04,,,30.22643,,,,,
1949-05,,,30.43707,,,,,
1949-06,,,30.64771,,,,,
1949-07,,,30.96367,,,,,
1949-08,,,31.06898,,,,,
1949-09,,,31.1743,,,,,
1949-10,,,31.06898,,,,,
1949-11,,,31.06898,,,,,
1949-12,,,31.1743,,,,,
1950-01,,,31.38494,,,,,
1950-02,,,31.59558,,,,,
1950-03,,,31.91153,,,,,
1950-04,,,32.22749,,,,,
1950-05,,,32.54345,,,,,
1950-06,,,32.96472,,,,,
1950-07,,,33.28067,,,,,
1950-08,,,33.49131,,,,,
1950-09,,,33.38599,,,,,
1950-10,,,33.28067,,,,,
1950-11,,,33.28067,,,,,
1950-12,,,33.28067,,,,,
1951-01,,,33.38599,,,,,
1951-02,,,33.49131,,,,,
1951-03,,,33.28067,,,,,
1951-04,,,33.07004,,,,,
1951-05,,,33.28067,,,,,
1951-06,,,33.80727,,,,,
1951-07,,,34.5445,,,,,
1951-08,,,34.86045,,,,,
1951-09,,,34.75513,,,,,
1951-10,,,34.12322,,,,,
1951-11,,,33.49131,,,,,
1951-12,,,33.17535,,,,,
1952-01,,,32.96472,,,,,
1952-02,,,32.75408,,,,,
1952-03,,,32.54345,,,,,
1952-04,,,32.33281,,,,,
1952-05,,,32.01685,,,,,
1952-06,,,31.80621,,,,,
1952-07,,,31.59558,,,,,
1952-08,,,31.80621,,,,,
1952-09,,,32.12217,,,,,
1952-10,,,32.75408,,,,,
1952-11,,,33.28067,,,,,
1952-12,,,33.49131,,,,,
1953-01,,,33.70195,,,,,
1953-02,,,33.80727,,,,,
1953-03,,,33.91259,,,,,
1953-04,,,34.12322,,,,,
1953-05,,,34.12322,,,,,
1953-06,,,34.0179,,,,,
1953-07,,,33.91259,,,,,
1953-08,,,34.12322,,,,,
1953-09,,,34.75513,,,,,
1953-10,,,35.59768,,,,,
1953-11,,,36.12428,,,,,
1953-12,,,36.01896,,,,,
1954-01,,,35.703,,,,,
1954-02,,,35.38705,,,,,
1954-03,,,35.49236,,,,,
1954-04,,,35.80832,,,,,
1954-05,,,36.12428,,,,,
1954-06,,,36.2296,,,,,
1954-07,,,36.33491,,,,,
1954-08,,,36.44023,,,,,
1954-09,,,36.54555,,,,,
1954-10,,,36.86151,,,,,
1954-11,,,37.17746,,,,,
1954-12,,,37.49342,,,,,
1955-01,4.859513,,37.70406,,,,,
1955-02,4.859513,,37.91469,,,,,
1955-03,4.859513,,38.02001,,,,,
1955-04,4.885972,,38.02001,,,,,
1955-05,4.877152,,38.02001,,,,,
1955-06,4.978576,,37.91469,,,,,
1955-07,4.996214,,37.91469,,,,,
1955-08,4.960937,,38.12533,,,,,
1955-09,4.991805,,38.5466,,,,,
1955-10,5.044722,,38.96788,,,,,
1955-11,5.124096,,39.17852,,,,,
1955-12,5.124096,,39.0732,,,,,
1956-01,5.106458,,38.75724,,,,,
1956-02,5.106458,,38.5466,,,,,
1956-03,5.172842,,38.44128,,,,,
1956-04,5.244332,,38.44128,,,,,
1956-05,5.234119000000001,,38.5466,,,,,
1956-06,5.229012,,38.44128,,,,,
1956-07,5.2085870000000005,,38.33597,,,,,
1956-08,5.223906,,38.12533,,,,,
1956-09,5.213693,,38.02001,,,,,
1956-10,5.244332,,38.02001,,,,,
1956-11,5.2647580000000005,,38.12533,,,,,
1956-12,5.280077,,38.44128,,,,,
1957-01,5.331142,,38.75724,4.84,,,0.35773055,
1957-02,5.326035,,38.96788,4.44,,,0.35735982,
1957-03,5.315823,,38.96788,4.25,,,0.35797386,
1957-04,5.336248,,38.86256,4.18,,,0.35855145,
1957-05,5.341355,,38.96788,4.04,,,0.35828168,
1957-06,5.397526,,39.38915,4.08,,,0.35835871,
1957-07,5.443484,,39.70511,4.06,,,0.35865432,
1957-08,5.433271,,39.91574,4.17,,,0.35929864,
1957-09,5.417952,,39.70511,5.4,,,0.35904064,
1957-10,5.469016000000001,,39.28383,6.81,,,0.35719388,
1957-11,5.499655000000001,,38.96788,6.77,,,0.35683699,
1957-12,5.525187,,38.96788,6.67,,1.573449,0.35639188,
1958-01,5.520080999999999,,39.17852,6.51,,1.542084,0.35551763,
1958-02,5.494548,,39.38915,6.17,,1.463673,0.35497497,
1958-03,5.5354,,39.28383,5.96,,1.557767,0.35520193,
1958-04,5.596677,,38.96788,5.47,,1.63095,0.35500017,
1958-05,5.576251999999999,,38.65192,5.24,,1.641405,0.35516408,
1958-06,5.627316,,38.44128,4.64,,1.725044,0.35571997,
1958-07,5.540506,,38.33597,4.31,,1.725044,0.35660794,
1958-08,5.530293,,38.44128,3.98,,1.829592,0.35648082,
1958-09,5.5354,,38.65192,3.82,,1.887093,0.3567097,
1958-10,5.586464,,38.96788,3.79,,1.949822,0.35623953,
1958-11,5.606891,,39.17852,3.67,,1.970732,0.35640459,
1958-12,5.627316,,39.17852,3.34,,2.096189,0.35662066,
1959-01,5.637529,,39.0732,3.28,,2.059598,0.35632839,
1959-02,5.632423,,39.17852,3.23,,2.111872,0.35592255,
1959-03,5.632423,,39.59979,3.41,,2.122326,0.35555555,
1959-04,5.591571,,40.02106,3.4,,2.221647,0.35503798,
1959-05,5.571145,,40.44234,3.44,,2.289603,0.35527764,
1959-06,5.581358,,40.44234,3.54,,2.294831,0.35553027,
1959-07,5.566039,,40.33702,3.57,,2.253012,0.35563142,
1959-08,5.581358,,40.54766,3.6,,2.446426,0.35589721,
1959-09,5.550719,,41.17957,3.59,,2.399379,0.35665882,
1959-10,5.576251999999999,,42.12743,3.58,,2.749615,0.3562903,
1959-11,5.617104,,42.86467,3.55,,2.812344,0.35676061,
1959-12,5.627316,,43.28594,3.72,,3.010985,0.35730875,
1960-01,5.611997,,43.49658,4.14,5.33,2.995303,0.3571301,
1960-02,5.611997,,43.49658,4.69,5.4,2.927347,0.35669698,
1960-03,5.601784,,43.49658,4.74,5.59,2.953484,0.35639188,
1960-04,5.632423,,43.49658,4.8,5.67,2.791434,0.35592255,
1960-05,5.632423,,43.49658,4.76,5.69,2.890755,0.35635378,
1960-06,5.663062,,43.49658,5.03,6.04,2.812344,0.35678607,
1960-07,5.673275,,43.49658,5.76,6.01,2.817571,0.35608731,
1960-08,5.637529,,43.60189,5.75,6.03,2.969166,0.35587188,
1960-09,5.642636,,43.91785,5.71,6.1,2.937802,0.35553027,
1960-10,5.688594,,44.12849,5.62,6.1,2.979621,0.35569467,
1960-11,5.714126,,44.12849,4.98,6.14,2.833254,0.35539128,
1960-12,5.729445,,43.91785,4.63,6.17,2.864618,0.35618878,
1961-01,5.734552,,43.49658,4.44,6.15,2.979621,0.356303,
1961-02,5.734552,,43.28594,4.48,6.0,3.125988,0.35710459,
1961-03,5.754978,,43.49658,4.61,6.06,3.261901,0.35744924,
1961-04,5.785616,,43.91785,4.63,6.03,3.335084,0.35739814,
1961-05,5.800936,,44.23381,4.55,6.09,3.293265,0.35789699,
1961-06,5.852,,44.33913,4.64,6.34,3.026668,0.35844863,
1961-07,5.852,,44.12849,5.1,6.56,2.943029,0.35875726,
1961-08,5.908172,,43.91785,6.91,6.69,2.828026,0.35682426,
1961-09,5.897958999999999,,43.81253,6.84,6.68,2.786207,0.35568202,
1961-10,5.908172,,43.70721,6.32,6.11,2.718251,0.35521454,
1961-11,5.969449,,43.70721,5.67,6.21,2.749615,0.35527764,
1961-12,5.979662,,43.60189,5.61,6.25,2.796662,0.35592255,
1962-01,6.000088,,43.60189,5.65,6.2,2.801889,0.35579591,
1962-02,6.006088,,43.60189,5.65,6.27,2.828026,0.35531552,
1962-03,6.030088,,43.81253,5.13,6.27,2.754843,0.35522716,
1962-04,6.114089,,44.12849,4.5,6.28,2.953484,0.35537865,
1962-05,6.13209,,44.44444,4.14,6.28,2.890755,0.35558084,
1962-06,6.1740900000000005,,44.65508,3.99,6.19,2.634612,0.35607463,
1962-07,6.1500900000000005,,44.65508,4.09,5.81,2.624157,0.3562903,
1962-08,6.096089,,44.7604,4.02,5.62,2.723478,0.35662066,
1962-09,6.090089,,44.65508,3.93,4.89,2.718251,0.3570026,
1962-10,6.084089,,44.44444,3.92,5.05,2.733933,0.35693889,
1962-11,6.108089,,44.23381,4.03,5.17,2.843708,0.35688793,
1962-12,6.13809,,43.91785,3.86,5.14,2.885528,0.35669698,
1963-01,6.16209,,43.60189,3.69,5.23,2.895983,0.35653166,2.230878
1963-02,6.2160910000000005,,43.60189,3.63,5.43,2.948256,0.3567097,2.245106
1963-03,6.222091000000001,,44.02317,3.7,5.45,3.010985,0.35706634,2.259226
1963-04,6.2400910000000005,,44.54976,3.88,5.29,3.052805,0.35704084,2.265884
1963-05,6.234091,,45.18167,3.88,5.17,3.084169,0.35715561,2.326711
1963-06,6.234091,,45.81359,3.84,5.08,3.058032,0.35704084,2.315557
1963-07,6.198091000000001,,46.23486,3.87,5.06,3.105079,0.35697711,2.326462
1963-08,6.18009,,46.55082,3.85,4.96,3.193944,0.35711734,2.350963
1963-09,6.198091000000001,,46.76145,3.88,4.9,3.261901,0.35737259,2.349163
1963-10,6.222091000000001,,46.97209,3.86,4.97,3.329857,0.35738536,2.363599
1963-11,6.2400910000000005,,47.39336,3.91,5.21,3.376904,0.35738536,2.380991
1963-12,6.252091,,47.91996,3.91,5.24,3.439633,0.35751313,2.48771
1964-01,6.282092,,48.65719,3.91,5.27,3.361222,0.35733428,2.432581
1964-02,6.288092,,49.07846,4.0,5.45,3.272356,0.35744924,2.44219
1964-03,6.312092,,49.18378,4.53,5.46,3.361222,0.35734705,2.43798
1964-04,6.366093,,48.97314,4.53,5.49,3.418723,0.35727045,2.457864
1964-05,6.420094000000001,,48.76251,4.56,5.55,3.366449,0.35718112,2.45752
1964-06,6.444094000000001,,48.76251,4.65,5.64,3.319402,0.35778175,2.490227
1964-07,6.444094000000001,,48.97314,4.73,5.76,3.434405,0.35837155,2.527167
1964-08,6.468094000000001,,49.2891,4.84,5.75,3.470997,0.35875726,2.515748
1964-09,6.468094000000001,,49.81569,4.84,5.77,3.481452,0.3591825,2.531406
1964-10,6.474094,,50.44761,4.88,5.84,3.397813,0.35923411,2.542629
1964-11,6.528095,,50.76356,5.42,6.07,3.246219,0.35902775,2.56428
1964-12,6.552096,,50.86888,6.84,6.38,3.125988,0.35826884,2.568878
1965-01,6.570096,,50.76356,6.84,6.35,3.178262,0.35823034,2.598308
1965-02,6.570096,,50.65824,6.75,6.36,3.251446,0.35775615,2.6065
1965-03,6.594096,,50.65824,6.74,6.52,3.136443,0.35811488,2.621337
1965-04,6.720097999999999,,50.65824,6.78,6.6,3.146898,0.35766658,2.603051
1965-05,6.744099,,50.65824,6.73,6.69,3.204399,0.35747479,2.675183
1965-06,6.762099,,50.65824,6.04,6.73,3.068487,0.35810205,2.655391
1965-07,6.762099,,50.65824,5.97,6.79,2.958711,0.358256,2.670473
1965-08,6.7740990000000005,,50.65824,5.97,6.68,2.995303,0.35826884,2.678442
1965-09,6.780099000000001,,50.76356,5.97,6.47,3.073714,0.35761542,2.710591
1965-10,6.786099,,51.07952,5.92,6.43,3.261901,0.35665882,2.744166
1965-11,6.8161,,51.39547,5.91,6.41,3.340312,0.3566461,2.746596
1965-12,6.8461,,51.71143,5.91,6.59,3.277583,0.35672243,2.756562
1966-01,6.8581,,51.92207,5.91,6.42,3.32463,0.35662066,2.767239
1966-02,6.8641,,51.92207,5.95,6.55,3.429178,0.35672243,2.795335
1966-03,6.876101,,51.92207,5.97,6.73,3.355994,0.35773055,2.821502
1966-04,6.960102,,51.81675,5.97,6.7,3.340312,0.35796105,2.859183
1966-05,7.008102,,51.81675,5.97,6.76,3.44486,0.35808923,2.845906
1966-06,7.026103,,52.02738,5.97,7.0,3.486679,0.35842293,2.853222
1966-07,6.9961020000000005,,52.23802,6.56,7.34,3.335084,0.35859002,2.855937
1966-08,7.038103,,52.1327,6.97,7.49,2.969166,0.35855145,2.864118
1966-09,7.026103,,51.60611,7.01,7.0,2.932574,0.35850003,2.854892
1966-10,7.044103,,50.9742,6.97,6.92,2.890755,0.35824317,2.841462
1966-11,7.086103,,50.55292,6.93,6.86,2.822799,0.35826884,2.839673
1966-12,7.098103999999999,,50.55292,6.94,6.63,2.90121,0.35841009,2.837745
1967-01,7.110104,,50.9742,6.77,6.57,3.02144,0.35829451,2.837491
1967-02,7.116103999999999,,51.39547,6.4,6.4,3.016213,0.35789699,2.856427
1967-03,7.116103999999999,,51.81675,6.18,6.43,3.058032,0.35764099,2.802589
1967-04,7.170105,,51.92207,5.69,6.37,3.220082,0.35724492,2.864583
1967-05,7.164105,,51.92207,5.51,6.42,3.288038,0.3575387,2.892735
1967-06,7.194105,,51.81675,5.44,6.64,3.30372,0.358256,2.903908
1967-07,7.152104,,51.71143,5.47,6.81,3.382131,0.35875726,2.946799
1967-08,7.134104,,51.71143,5.53,6.71,3.408268,0.35901486,2.957542
1967-09,7.128104,,51.92207,5.54,6.74,3.580772,0.3592212,2.987607
1967-10,7.182105,,52.34334,5.79,6.9,3.768959,0.35929864,3.016087
1967-11,7.2241050000000016,,52.97525,6.88,7.1,3.915326,0.37812901,3.040719
1967-12,7.272106,,53.8178,7.78,7.31,3.84737,0.41552397,3.032
1968-01,7.296107000000003,,54.34439,7.78,7.3,3.899644,0.41507554,3.077465
1968-02,7.3321070000000015,,55.08162,7.75,7.27,4.014647,0.41505831,3.098042
1968-03,7.356108,,55.5029,7.65,7.3,4.098286,0.41668402,3.121146
1968-04,7.488110000000002,,55.29226,7.41,7.27,4.53216,0.41633706,3.120719
1968-05,7.494110000000004,,55.92417,7.42,7.36,4.741256,0.41855014,3.147708
1968-06,7.52411,,56.02949,7.53,7.61,4.845805,0.41932237,3.162202
1968-07,7.530109999999999,,56.02949,7.58,7.69,5.101947,0.41842754,3.180198
1968-08,7.542110000000003,,56.34544,7.44,7.55,5.23786,0.41820006,3.2003
1968-09,7.54811,,56.24013,7.3,7.5,5.35809,0.41883062,3.215311
1968-10,7.584111,,55.92417,6.97,7.52,5.190813,0.41842754,3.233486
1968-11,7.602111,,56.24013,7.02,7.73,5.253542,0.41888325,3.26998
1968-12,7.704113,,56.87204,7.25,8.01,5.368545,0.4194279,3.310238
1969-01,7.746113,,56.97736,7.28,8.26,5.598551,0.4189359,3.332157
1969-02,7.788114,,57.29331,7.33,8.4,5.420819,0.4181476,3.314585
1969-03,7.818113999999999,,57.18799,8.35,8.66,5.190813,0.41809515,3.346244
1969-04,7.9021149999999984,,58.13586,8.41,8.65,5.122857,0.41785057,3.402683
1969-05,7.890115,,58.13586,8.45,8.97,4.871942,0.418971,3.35833
1969-06,7.926116,,58.55714,8.68,9.29,4.526933,0.41846256,3.412056
1969-07,7.926116,,58.3465,8.87,8.98,4.370111,0.41832252,3.430281
1969-08,7.908114999999999,,57.50395,8.87,9.02,4.354428,0.4192169,3.451904
1969-09,7.9321160000000015,,57.60927,8.87,9.06,4.41193,0.41944549,3.488917
1969-10,7.992116999999999,,56.6614,8.87,8.84,4.328291,0.41835752,3.51669
1969-11,8.010117999999999,,57.8199,8.87,8.92,4.375338,0.41727519,3.537877
1969-12,8.064116999999998,,58.3465,8.87,8.91,4.500796,0.41713594,3.591769
1970-01,8.130117999999998,,56.87204,8.87,8.89,4.736029,0.41657987,3.624137
1970-02,8.172119,,57.92522,8.87,8.68,4.589662,0.41585228,3.659708
1970-03,8.220119999999998,,58.55714,8.61,8.54,4.469431,0.41564487,3.713181
1970-04,8.346121999999998,,58.24118,8.29,8.55,4.380566,0.41557578,3.745046
1970-05,8.370122,,57.71459,8.06,8.8,3.931009,0.41597337,3.778345
1970-06,8.394123,,57.8199,8.06,8.85,3.836915,0.41704896,3.849893
1970-07,8.454123,,58.13586,8.06,8.5,3.910099,0.41828753,3.895949
1970-08,8.448124,,58.13586,8.06,8.33,4.014647,0.41874293,3.951287
1970-09,8.490124,,57.92522,8.06,8.43,4.098286,0.41923447,3.971313
1970-10,8.580126,,58.76777,8.06,8.42,4.364883,0.41886571,4.010644
1970-11,8.640125999999999,,57.8199,8.06,8.69,4.093058,0.41834002,4.071389
1970-12,8.700127999999998,,58.45182,8.06,8.93,4.113968,0.41828753,4.10564
1971-01,8.820128,,58.76777,8.06,8.8,4.197606,0.41574855,4.141717
1971-02,8.86813,,57.60927,8.06,8.59,4.134878,0.41354782,4.166575
1971-03,8.94013,,56.87204,8.06,8.34,4.082603,0.41342814,4.158793
1971-04,9.132133,,57.71459,7.06,8.21,4.443295,0.41354782,4.240179
1971-05,9.192134,,58.03054,7.05,8.09,4.981717,0.41342814,4.265333
1971-06,9.258135,,57.8199,6.74,8.14,5.002627,0.41339396,4.276262
1971-07,9.312136,,57.60927,6.43,7.71,5.326726,0.41346233,4.323928
1971-08,9.318136,,57.92522,6.02,7.69,5.389455,0.4110152,4.368864
1971-09,9.330136,,57.39863,5.3,7.47,5.567186,0.40490747,4.391511
1971-10,9.384137,,57.50395,4.91,7.24,5.431274,0.4014452,4.411227
1971-11,9.438138,,57.39863,4.77,7.05,5.305816,0.40112314,4.422582
1971-12,9.486138,,57.71459,4.51,7.09,5.629915,0.39588281,4.465347
1972-01,9.540139000000002,,56.13481,4.43,7.03,5.959242,0.38880248,4.529177
1972-02,9.58814,,51.60611,4.85,7.05,6.126519,0.38402457,4.594288
1972-03,9.61814,,56.6614,4.79,7.39,6.319933,0.38153376,4.648378
1972-04,9.708142,,58.13586,4.62,7.44,6.492437,0.38314176,4.702273
1972-05,9.756143,,59.18905,4.62,7.85,6.612668,0.38284839,4.749162
1972-06,9.822144,,59.505,5.72,8.95,6.262431,0.38819875,4.804909
1972-07,9.852144,,58.87309,6.8,8.9,6.36698,0.40933278,4.841367
1972-08,9.930145,,59.39968,7.08,9.05,6.649259,0.40816326,4.898702
1972-09,9.984146,,60.34755,7.13,9.29,6.231067,0.40966816,5.011417
1972-10,10.12215,,61.08478,7.34,9.1,6.116064,0.41736227,5.049664
1972-11,10.15815,,61.61137,7.84,9.09,6.309478,0.42517006,5.106437
1972-12,10.21215,,62.03265,8.09,9.36,6.492437,0.42643923,5.082466
1973-01,10.27815,,63.92838,8.75,9.17,6.194475,0.424594548652174,5.145602
1973-02,10.34415,,63.40179,9.35,9.33,5.724009,0.41244999605,5.201881
1973-03,10.40415,,64.13902,9.77,9.78,5.588096,0.404014735181818,5.225064
1973-04,10.60215,,63.50711,8.72,9.66,5.713554,0.402621106,5.24003
1973-05,10.68016,,63.50711,8.46,9.74,5.671734,0.394876581304348,5.384266
1973-06,10.73416,,64.66561,8.07,9.88,5.823329,0.388109371761905,5.470916
1973-07,10.78216,,64.34966,8.74,10.43,5.483548,0.393686233545455,5.526237
1973-08,10.81216,,64.34966,12.55,11.22,5.316271,0.403706989826087,5.560985
1973-09,10.90816,,64.13902,12.59,11.48,5.253542,0.4131171733,5.627997
1973-10,11.12416,,64.66561,11.98,11.29,5.410364,0.411627078913043,5.689961
1973-11,11.20816,,64.0337,12.4,12.08,5.143767,0.418752631181818,5.776112
1973-12,11.29216,,63.40179,13.76,12.64,4.302155,0.431511615142857,5.7974
1974-01,11.50817,,58.87309,13.72,13.0,4.291699,0.448824106304348,5.511051
1974-02,11.70381,,58.87309,13.63,13.46,4.202834,0.43967981775,5.621243
1974-03,11.80738,,60.87415,14.4,13.51,3.931009,0.427186154142857,5.94263
1974-04,12.21017,,64.13902,13.93,13.82,3.795096,0.418642909727273,5.929068
1974-05,12.38279,,64.77094,13.34,13.33,3.821233,0.414407905043478,6.061869
1974-06,12.50938,,65.08689,12.6,13.81,3.507589,0.4182814047,6.344856
1974-07,12.62446,,64.77094,13.22,14.17,3.18349,0.418459861086957,6.529275
1974-08,12.63597,,64.98157,12.81,14.52,2.775752,0.426363712,6.673383
1974-09,12.77407,,63.92838,12.09,14.17,2.524837,0.431285537380952,6.79966
1974-10,13.02725,,62.55924,11.95,14.61,2.409834,0.428564955434783,6.90398
1974-11,13.25741,,62.45392,12.09,15.76,2.221647,0.429828961761905,7.194656
1974-12,13.45305,,61.50605,12.93,16.32,1.981187,0.429196868409091,7.334239
1975-01,13.79829,,61.92733,11.95,15.07,2.341877,0.422199773956522,7.401668
1975-02,14.02846,,61.61137,11.42,13.33,3.366449,0.4174806268,7.535441
1975-03,14.30465,,60.34755,10.38,12.24,3.695776,0.413588339333333,7.645152
1975-04,14.85705,,59.29436,9.54,12.42,3.904872,0.421728608318182,7.667012
1975-05,15.47849,,58.45182,10.1,13.11,4.276017,0.430849050772727,7.706463
1975-06,15.7777,,58.87309,9.68,12.99,4.312609,0.438601427238095,7.893745
1975-07,15.93881,,58.13586,9.93,12.75,4.035557,0.455653654391304,8.25972
1975-08,16.03088,,57.39863,10.53,12.77,3.925781,0.472875756857143,8.374071
1975-09,16.168979999999998,,58.45182,10.45,12.76,4.349201,0.479749283954545,8.473289
1975-10,16.39914,,59.08373,11.41,13.51,4.500796,0.486119609826087,8.602142
1975-11,16.59478,,59.18905,11.18,13.66,4.809213,0.487952368,8.700944
1975-12,16.80193,,58.87309,10.88,13.57,4.767394,0.494448415521739,8.84327
1976-01,17.02058,,59.29436,10.04,12.64,5.128085,0.492911858285714,8.932944
1976-02,17.23924,,60.0316,8.98,12.13,5.185586,0.4934892029,9.012512
1976-03,17.3313,,60.24223,8.56,12.55,5.185586,0.51476998173913,9.102627
1976-04,17.66504,,60.76883,9.04,12.47,5.23786,0.541409161909091,9.220863
1976-05,17.86068,,61.61137,10.28,12.37,5.300589,0.553759597619048,9.321582
1976-06,17.95274,,60.45287,11.09,13.45,4.960807,0.566440308545455,9.387863
1976-07,17.987270000000002,,60.66351,10.99,13.56,4.981717,0.559870373090909,9.505498
1976-08,18.24045,,60.55819,10.96,13.67,4.762166,0.560861668909091,9.609528
1976-09,18.48212,,61.61137,11.98,14.18,4.485114,0.578408834590909,9.667608
1976-10,18.81586,,62.8752,14.25,15.67,3.967601,0.610638785904762,9.752216
1976-11,19.08054,,63.40179,14.3,15.46,4.12965,0.611316177,9.827914
1976-12,19.33372,,63.82306,13.9,15.17,4.51125,0.59627742147619,9.926498
1977-01,19.84008,,64.98157,13.0,14.07,5.086265,0.583904340142857,10.01836
1977-02,20.03572,,64.77094,11.33,13.34,5.337181,0.5846538842,10.09012
1977-03,20.23136,,64.77094,9.99,12.44,5.582869,0.58219823626087,10.15655
1977-04,20.74923,,64.24434,8.35,12.18,5.609006,0.581644582105263,10.21548
1977-05,20.91034,,65.92944,7.55,11.86,6.131746,0.581886047636364,10.26532
1977-06,21.129,,63.29647,7.73,12.52,6.074245,0.58160175675,10.19868
1977-07,21.15201,,63.61243,7.61,12.87,6.069017,0.580561850714286,10.34001
1977-08,21.25559,,64.24434,6.87,12.29,6.518574,0.574747531347826,10.389
1977-09,21.37067,,64.34966,5.92,11.03,7.098816,0.573659476954545,10.53365
1977-10,21.46273,,64.24434,4.83,10.31,7.156318,0.56491855385,10.67285
1977-11,21.56631,,63.71775,5.13,10.72,6.722443,0.549980166227273,10.95441
1977-12,21.68139,,64.87625,6.58,10.7,6.759035,0.53962002985,11.02168
1978-01,21.80798,,64.77094,6.01,10.61,6.743352,0.516460594714286,11.18902
1978-02,21.93457,,64.77094,6.43,10.39,6.382662,0.5149617255,11.32791
1978-03,22.07267,,64.13902,6.46,11.2,6.377434,0.523862126333333,11.47698
1978-04,22.3949,,68.0358,7.34,11.91,6.523802,0.5404276699,11.69079
1978-05,22.52148,,65.7188,8.86,12.28,6.900175,0.55001430815,11.76062
1978-06,22.69411,,65.7188,9.63,12.48,6.842673,0.544074852272727,11.86195
1978-07,22.79768,,66.77199,9.84,12.37,6.952449,0.528028320619048,11.96496
1978-08,22.94729,,67.19326,9.36,12.23,7.490871,0.515537633,12.01911
1978-09,23.03935,,67.19326,9.26,12.38,7.59542,0.510827124095238,12.23092
1978-10,23.14293,,65.92944,10.29,12.72,7.396778,0.498528209545455,12.47951
1978-11,23.30404,,66.35071,11.85,13.09,7.077907,0.510276014136364,12.42465
1978-12,23.49968,,68.45708,12.07,13.12,7.255638,0.503898532842105,12.66127
1979-01,23.84492,,63.71775,12.37,13.55,7.182455,0.498572308818182,12.56564
1979-02,24.04056,,68.45708,12.89,13.99,7.219047,0.4990790932,12.99177
1979-03,24.2362,,69.40495,11.68,12.08,8.191344,0.490938773227273,13.33344
1979-04,24.6505,,69.29963,11.52,11.39,8.698402,0.482596278210526,13.33532
1979-05,24.84613,,70.2475,11.56,11.75,8.672265,0.485950330952381,13.61382
1979-06,25.27194,,71.40601,12.93,12.56,8.196571,0.473517942952381,13.91133
1979-07,26.36521,,70.56345,13.71,12.34,7.919519,0.442833756772727,13.95488
1979-08,26.57236,,68.14113,13.8,12.26,7.95611,0.447023617909091,13.59939
1979-09,26.83705,,67.93049,14.07,12.56,8.039749,0.45477380165,13.63821
1979-10,27.11325,,68.14113,14.05,13.09,8.128615,0.466455421913043,14.52191
1979-11,27.35492,,69.089,16.04,14.76,7.334049,0.468806674545455,14.78235
1979-12,27.55055,,69.51027,16.63,15.02,7.386323,0.454583097473684,15.06546
1980-01,28.229540000000004,,68.98367,16.7,14.41,7.632011,0.441534030181818,14.90544
1980-02,28.63232,,67.4039,17.4,14.74,8.144298,0.436708683095238,15.21843
1980-03,29.0236,,66.98262,17.57,14.93,7.877699,0.453390259095238,15.49945
1980-04,30.0133,,65.08689,17.08,14.42,7.757469,0.4514743075,15.79192
1980-05,30.2895,,65.19221,16.58,14.11,7.83588,0.434658108809524,15.9928
1980-06,30.5772,,65.29752,16.29,13.78,8.191344,0.428033079380952,16.30394
1980-07,30.83038,,63.92838,15.18,13.08,8.703629,0.421493054782609,16.51243
1980-08,30.89943,,62.8752,15.72,13.7,8.734994,0.42180007095,16.61302
1980-09,31.09507,,61.71669,15.24,13.47,8.928408,0.416341707045455,16.77269
1980-10,31.29071,,61.61137,15.28,13.2,9.095685,0.413797886434783,16.81481
1980-11,31.54389,,61.61137,15.13,13.34,9.440694,0.41746802775,17.02925
1980-12,31.71651,,61.1901,14.03,13.78,9.10614,0.426137290136364,17.17919
1981-01,31.91215,,61.08478,13.46,13.97,8.813405,0.416119930380952,17.36903
1981-02,32.19986,,61.61137,12.31,13.84,9.147959,0.43622793555,17.55005
1981-03,32.6832,,61.61137,11.7,13.66,9.310009,0.448808842090909,17.63414
1981-04,33.626870000000004,,61.82201,11.54,13.66,9.973889,0.4591881081,17.67818
1981-05,33.84552,,60.97946,11.56,14.4,10.05753,0.47860019945,17.87102
1981-06,34.04116,,62.24329,12.13,14.69,9.827521,0.506521479,18.1767
1981-07,34.19077,,62.45392,13.27,15.28,9.691609,0.533535664904762,18.44536
1981-08,34.44395,,62.66456,13.55,15.23,10.15162,0.549219349,18.81476
1981-09,34.639590000000005,,62.76988,14.16,15.81,9.487741,0.551106658863636,18.94483
1981-10,34.950309999999995,,64.24434,15.53,16.34,8.829087,0.542838557045455,19.25616
1981-11,35.31857,,63.40179,14.25,15.72,9.456376,0.525639301285714,19.2616
1981-12,35.53722,,62.45392,14.56,16.0,9.670699,0.525187722285714,19.31337
1982-01,35.74437,,62.45392,14.39,15.94,9.885023,0.5302760213,19.49121
1982-02,35.75588,,62.8752,13.68,15.09,10.20912,0.54161281885,19.55575
