fecha,ipc,dinero,produccion,tasa_corta,acciones,tipo_cambio,expectativa_encuesta,dinero_m2,tasa_interbancaria
2013-07,85.36179,867066525615.8789,89.27849,,92.15848,1.93185217391304,6.45,829743521.0,6.0425
2013-08,85.27351999999999,886618683188.2991,86.85098,,88.69158,1.9621454545454495,6.45,848273726.0,6.62
2013-09,85.9259,897662070229.002,91.84087,,90.27814,2.0192,6.64,863518843.0,6.97
2013-10,87.47242,910203764679.2339,90.89683,,95.54976,1.98737826086957,6.61,868843841.0,6.905
2013-11,87.48009,924990171943.38,91.43628,,92.71626,2.0248761904761894,6.74,879344465.0,6.692
2013-12,87.88303,942279378928.982,91.03169,,87.84872,2.0648,6.74,908059333.0,6.9475
2014-01,89.62143,967095717896.928,94.40324,,81.90652,2.22111739130435,7.06,921325263.0,7.314
2014-02,90.00518000000001,966543414485.092,93.59406,,78.72843,2.211885,7.21,922154061.0,9.185
2014-03,91.01829,967635272113.4941,93.59406,,80.13031,2.21705714285714,7.31,923380639.0,9.7125
2014-04,92.24245,974020282967.642,92.7849,,90.04388,2.12797727272727,7.22,926654456.0,9.61
2014-05,92.60702,967172181982.1992,91.57114,,94.58791,2.09303181818182,7.21,924114963.0,9.282
2014-06,92.89484,987384024759.7152,93.45921,,97.97547,2.11909523809524,7.19,942496619.0,8.97
2014-07,93.31696,1004236830618.09,95.75185,,100.4198,2.1175434782608695,7.27,967001541.0,8.3925
2014-08,93.40522000000001,1010577723450.9,91.03169,,98.22089,2.1613666666666695,7.35,967173176.0,7.97
2014-09,93.5357,1032897449809.9,95.21241,,97.09543,2.21094090909091,7.44,994182489.0,7.965
2014-10,95.31247,1029602755265.78,94.13351,,94.71062,2.2573695652173895,7.54,984013436.0,8.108
2014-11,95.48516,1038653145561.47,94.80782,,100.6677,2.235945,7.5,987533316.0,8.215
2014-12,95.06303,1054624856469.81,94.80782,,104.3379,2.29478695652174,7.21,1015920601.0,8.51
2015-01,96.11067,1069643354089.95,94.40324,,109.5909,2.33448181818182,6.81,1022057292.0,8.528
2015-02,96.79759000000001,1097345074203.46,94.40324,,106.2566,2.46193,6.69,1046179728.0,8.4375
2015-03,97.94501,1119701873393.75,98.17937,,100.2686,2.59094545454545,6.78,1070387826.0,8.6775
2015-04,99.54142,1147721922515.28,98.58395,,103.2806,2.65425,6.91,1098268735.0,8.9425
2015-05,100.1017,1156090905397.31,98.58395,,105.5538,2.64584761904762,6.85,1108585679.0,8.99
2015-06,99.58746,1168871171569.67,99.52798,,100.99,2.70475909090909,7.0,1119496059.0,9.1525
2015-07,99.67573,1191268706797.14,98.85368,,100.3318,2.6988347826087,7.05,1148945028.0,8.96833333
2015-08,100.0748,1216790637150.61,101.8206,,94.51726,2.85448095238095,7.04,1172420463.0,9.38
2015-09,100.969,1245903341999.26,101.8206,,91.18546,3.01065909090909,7.25,1204692707.0,9.338
2015-10,102.5385,1235257555664.35,99.39312,,97.42638,2.92557727272727,7.34,1188074099.0,9.698
2015-11,103.2216,1229263110632.51,101.6858,,99.5546,2.87367142857143,7.42,1179305100.0,9.695
2015-12,103.4365,1225797282031.8,102.4949,,91.04416,2.92015217391304,7.56,1189495148.0,9.83
2016-01,105.3169,1241934182569.63,101.6858,,88.26271,3.0074380952381,7.92,1197885983.0,9.884
2016-02,105.2939,1253177245642.78,102.7647,,90.68842,2.94328571428571,7.96,1206624205.0,9.93
2016-03,105.2516,1266467661091.03,101.6858,,99.12946,2.8883913043478295,7.89,1220421457.0,10.01
2016-04,106.0767,1270403509454.48,101.9555,,104.8163,2.83614285714286,7.78,1223924736.0,9.87
2016-05,106.6907,1294930503023.76,103.5738,,97.28383,2.93834545454545,7.81,1249963165.0,9.6875
2016-06,107.1934,1309828305059.2,103.1693,,95.30434,2.9165590909090895,7.6,1261520416.0,9.355
2016-07,108.4406,1324501358896.79,96.83075,,95.71338,2.95586666666667,7.59,1282795654.0,9.094
2016-08,108.1259,1326983117882.68,104.1133,,95.64397,2.9626043478260895,7.61,1283703073.0,8.9925
2016-09,108.3217,1344276394986.2102,101.1463,,95.94269,2.96392272727273,7.62,1301518102.0,9.022
2016-10,109.8797,1367828928304.48,105.5968,,96.9628,3.0755619047619,7.61,1321651942.0,8.9575
2016-11,110.4476,1415318992368.6,104.7876,,93.44632,3.2846909090909095,7.87,1367445757.0,8.9325
2016-12,112.2628,1443237201289.13,104.1133,,94.77879,3.49667272727273,8.04,1406872842.0,8.702
2017-01,115.0258,1469446577780.99,104.9225,,100.3814,3.75043181818182,8.19,1426505883.0,8.5775
2017-02,115.9583,1454724731972.97,106.6757,,109.219,3.66667,8.21,1407933124.0,8.7775
2017-03,117.1364,1495626945093.16,108.0243,,111.3696,3.67044782608696,8.15,1448942430.0,9.01
2017-04,118.6676,1522806828705.8,110.9912,,113.1495,3.652805,8.27,1476089913.0,9.6175
2017-05,119.1972,1536345775310.05,109.6426,,118.7421,3.56785217391304,8.41,1491806735.0,10.0825
2017-06,118.8787,1555192331804.67,110.1821,,122.8709,3.51965454545455,8.32,1516294070.0,10.624
2017-07,119.0552,1566385173973.35,110.0472,,129.7452,3.5633380952381,8.41,1522315696.0,10.83
2017-08,119.673,1591629709645.61,113.4187,,134.4529,3.50895217391304,8.37,1544897146.0,10.8775
2017-09,120.4521,1612624523263.75,114.9022,,132.0544,3.47387619047619,8.35,1563134203.0,10.862
2017-10,122.9541,1667638047968.61,115.3068,,131.5859,3.6757,8.52,1610022776.0,11.0625
2017-11,124.7885,1686443937924.7998,115.9811,,133.677,3.8899545454545503,8.65,1627300950.0,11.1875
2017-12,125.6442,1674770171295.97,119.0829,,135.6986,3.8431619047619,9.3,1628023132.0,11.236
2018-01,126.926,1672176150218.13,116.7903,,144.6862,3.7749043478260895,9.24,1617630665.0,11.21
2018-02,127.8546,1698907134623.1,115.9811,,144.0913,3.7837,9.26,1633682306.0,11.355
2018-03,129.1248,1745393926516.17,116.116,,144.623,3.89113181818182,9.24,1678040812.0,11.554
2018-04,131.5425,1781039306912.97,117.5995,,137.3818,4.06100952380952,9.62,1712468513.0,11.695
2018-05,133.6761,1855350007689.38,115.8463,,127.1348,4.42099130434783,10.15,1787144026.0,11.9675
2018-06,137.1683,1880236267468.9695,112.4747,,118.757,4.63712380952381,10.47,1807860689.0,14.084
2018-07,137.9243,1937018533947.06,115.3068,,117.2919,4.76768636363636,11.07,1870996641.0,15.3575
2018-08,141.0902,1952757242906.7295,114.9022,,115.0261,5.88254347826087,12.96,2099272197.0,16.336
2018-09,149.9856,2081738543928.16,111.261,,118.3492,6.344575,14.46,2020764883.0,21.205
2018-10,153.9881,2032496990051.74,108.9683,,117.9042,5.8327347826087,17.03,1956073358.0,22.8525
2018-11,151.7662,1952102910718.7295,108.6986,,116.0661,5.3627909090909105,17.38,1899242192.0,22.042
2018-12,151.1522,1980495369809.9497,106.9454,,113.8387,5.31678571428571,16.46,1938998976.0,21.3825
2019-01,152.7601,,108.8334,,118.6678,5.36731304347826,15.91,1950687708.0,20.435
2019-02,153.0057,,110.0472,,127.6269,5.27211,15.47,1984646947.0,19.355
2019-03,154.5791,,113.4187,,125.0983,5.4616285714285695,15.24,2090276096.0,19.066
2019-04,157.1963,,112.7444,,119.1388,5.759904545454551,15.38,2151020045.0,20.085
2019-05,158.6891,,113.6885,,109.8152,6.04668260869565,15.48,2165907128.0,21.948
2019-06,158.7313,,108.8334,,115.4228,5.819235,14.88,2159862130.0,22.17
2019-07,160.8842,,113.8233,,124.3484,5.66798695652174,13.9,2152836961.0,20.9125
2019-08,162.2657,,110.7215,,121.0712,5.63204545454545,12.77,2254518412.0,17.68
2019-09,163.8774,,114.9022,,125.6573,5.70980476190476,12.21,2259287516.0,15.0725
2019-10,167.1585,,113.2839,,123.1436,5.7914,11.18,2313425349.0,13.2725
2019-11,167.7955,,114.0931,,129.4862,5.73789523809524,10.46,2343648606.0,11.476
2019-12,169.0427,,116.3857,,137.1934,5.85193181818182,10.07,2445447858.0,10.235
2020-01,171.326,,115.9811,,147.3884,5.92583913043478,9.54,2469235642.0,9.312
2020-02,171.9285,,119.0829,,146.1774,6.06259,9.61,2556911596.0,8.9775
2020-03,172.9109,,111.8004,,118.1311,6.335754545454551,9.51,2681493623.0,8.9725
2020-04,174.3884,,79.02899,,119.4264,6.85031363636364,9.7,2910666523.0,8.7625
2020-05,176.7638,,93.72893,,125.35,6.93194285714286,9.2,2918865211.0,7.326
2020-06,178.767,,108.4289,,138.3387,6.8162772727272705,9.03,3001226936.0,6.9975
2020-07,179.8108,,120.2967,,145.1833,6.86516086956522,9.33,3141593256.0,6.946
2020-08,181.365,,122.1848,,135.8287,7.26222857142857,9.7,3196795800.0,8.285
2020-09,183.1303,,124.7471,,136.8365,7.53394090909091,10.15,3273110992.0,9.5525
2020-10,187.033,,125.0169,,144.6094,7.917513636363639,10.53,3414449433.0,10.42
2020-11,191.331,,126.6352,,156.6537,7.985804761904759,10.77,3314555345.0,12.64
2020-12,193.7218,,127.3095,,172.2132,7.71192173913043,10.84,3326512024.0,14.64
2021-01,196.9799,,130.2765,,189.1498,7.39720476190476,10.53,3306057972.0,15.664
2021-02,198.7682,,130.681,,189.4795,7.08122,10.36,3326645026.0,15.5425
2021-03,200.9057,,130.8159,,184.959,7.676669565217391,10.47,3519147499.0,16.3175
2021-04,204.2788,,130.2765,,172.6346,8.163263636363638,11.26,3574864016.0,17.174
2021-05,206.094,,133.2434,,178.0661,8.356566666666671,11.81,3676730667.0,17.3975
2021-06,210.0965,,134.4572,,175.9714,8.61266363636364,12.12,3763771681.0,17.375
2021-07,213.888,,131.8948,,169.4739,8.589804545454541,12.62,3804781569.0,17.322
2021-08,216.2826,,138.3682,,178.7615,8.47377727272727,12.48,3815142498.0,17.4425
2021-09,218.9919,,136.4801,,176.6618,8.54566818181818,12.94,3993750060.0,17.48
2021-10,224.2339,,137.4241,,178.2719,9.193180952380951,13.91,4239266828.0,16.432
2021-11,232.1085,,142.0094,,208.5939,10.6900272727273,15.61,5021717951.0,14.95
2021-12,263.6184,,142.6837,,243.7289,13.5576652173913,21.39,5108132702.0,16.01
2022-01,292.891,,138.2333,,248.8394,13.5348857142857,25.37,5140228239.0,16.9675
2022-02,306.9747,,146.325,,247.9147,13.654775,24.83,5308036475.0,16.09
2022-03,323.7485,,140.9305,,260.7969,14.6139260869565,26.43,5699858632.0,15.0925
2022-04,347.2149,,142.8186,,301.5159,14.7038571428571,28.41,5895872508.0,14.984
2022-05,357.5647,,142.9535,,301.537,15.6099045454545,33.28,6277459612.0,14.975
2022-06,375.271,,144.8415,,314.977,16.9924409090909,37.91,6428508832.0,15.6225
2022-07,384.1472,,134.7269,,305.7538,17.4530476190476,40.23,6958505889.0,16.602
2022-08,389.7577,,139.3122,,363.3586,18.030586956521695,41.99,7231185430.0,16.23
2022-09,401.7461,,136.615,,411.8022,18.3137818181818,36.74,7475494815.0,15.026
2022-10,415.9871,,140.7957,,462.9503,18.5848095238095,37.34,7735052757.0,14.615
2022-11,427.9832,,139.8517,,564.2861,18.6089363636364,37.47,7871318084.0,14.5275
2022-12,433.0449,,142.5489,,647.8486,18.6573409090909,34.92,8209273693.0,15.246
2023-01,461.8378,,144.0324,,650.723,18.7785545454545,30.44,8427505053.0,15.795
2023-02,476.3628,,134.7269,,603.3962,18.84412,30.75,8650527989.0,16.505
2023-03,487.269,,143.0883,,637.5173,18.998947826087,31.63,9073195173.0,17.072
2023-04,498.8929,,141.7397,,616.2871,19.33725,31.02,9537845081.0,18.4825
2023-05,499.1078,,144.0324,,568.3678,19.7477434782609,29.84,9508104415.0,21.0825
2023-06,518.6753,,146.325,,678.4359,23.696504545454495,30.65,10874575044.0,27.286
2023-07,567.8915,,146.1902,,804.656,26.4994,33.21,11510220409.0,25.685
2023-08,619.4946,,144.437,,943.6888,26.9430782608696,42.01,11947306760.0,23.485
2023-09,648.9399,,144.437,,1004.694,26.999080952381,44.94,12374659285.0,29.678
2023-10,671.2244,,143.7626,,994.754,27.8602,45.28,12789135293.0,34.1825
2023-11,693.2479,,142.0094,,972.5681,28.6379136363636,43.94,13049971609.0,37.4025
2023-12,713.5407,,146.0553,,955.748,29.0781333333333,41.23,13665141252.0,42.344
2024-01,761.3714999999999,,146.325,,986.8522,30.039582608695696,39.09,13697119812.0,44.205
2024-02,795.8555,,150.5057,,1126.616,30.773019047619,37.78,14020214021.0,43.995
2024-03,821.0258,,149.9663,,1111.801,32.0116380952381,36.7,14348468781.0,47.47
2024-04,847.1323999999998,,,,1192.489,32.2756590909091,35.17,14523330249.0,55.4025
2024-05,875.6644,,,,1292.965,32.216452173913,33.21,14837921368.0,56.176
2024-06,890.0319999999998,,,,1295.021,32.52592,31.79,15319202915.0,55.3275
2024-07,918.7405000000001,,,,1349.464,32.8792304347826,30.02,15726267311.0,54.6025
2024-08,941.474,,,,1232.352,33.6457181818182,28.71,16206558025.0,53.994
2024-09,969.4188,,,,1214.961,34.009280952381,27.49,16452308928.0,54.42
2024-10,997.3368,,,,1107.382,34.2050956521739,27.44,16767749092.0,54.62
2024-11,1019.717,,,,1148.492,34.4147523809524,27.2,16915022358.0,54.714
2024-12,1030.201,,,,1230.124,34.9671636363636,27.07,17527677986.0,54.7075
2025-01,1082.046,,,,1236.246,35.5012695652174,25.38,17636192186.0,52.504
2025-02,1106.645,,,,1210.512,36.157475,25.26,18321342785.0,50.045
2025-03,1133.868,,,,1251.013,37.107861904761904,24.55,19821138846.0,48.89
2025-04,1167.845,,,,1161.769,38.0767772727273,25.56,20106009573.0,52.1275
2025-05,,,,,1160.26,38.7332181818182,25.06,20624031860.0,56.198
2025-06,,,,,1164.264,39.380138095238095,24.56,21222731191.0,56.015
2025-07,,,,,1285.816,40.175047826087,23.39,21830111045.0,53.79
2025-08,,,,,1373.22,40.78556190476191,22.84,22188709107.0,50.61
2025-09,,,,,1358.823,41.281945454545514,22.25,22860968238.0,48.7925
2025-10,,,,,1327.284,41.7906913043478,23.26,23313861922.0,47.456
2025-11,,,,,1344.124,42.240315,23.49,23618924923.0,46.49
2025-12,,,,,1392.25,42.6458260869565,23.35,24729036670.0,45.6575
2026-01,,,,,1557.418,43.1617136363636,22.2,25273094090.0,44.306
2026-02,,,,,1725.185,43.64791,22.1,25686545565.0,43.3525
2026-03,,,,,1610.465,44.1432318181818,22.17,25729187059.0,44.595
2026-04,,,,,1730.682,44.723477272727294,23.39,26518751183.0,46.2525
2026-05,,,,,1767.402,45.4224714285714,23.82,27293420191.0,46.492
2026-06,,,,,1756.87,46.219795454545505,23.81,27375153253.0,46.535
2026-07,,,,,1741.597,47.0242086956522,23.95,28148817213.0,46.362
2026-08,,,,,1753.475,47.8213571428571,23.69,,45.7925
